Detailed Statistics Arrivals  
Destination Airport: Los Angeles, CA: Los Angeles International (LAX)
Airline: Allegiant Air (G4)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"G4","05/17/2019","1300","220NV","CVG","21:59","22:11","279","277","12","22:02","9","0","0","0","0","0"
"G4","05/18/2019","0312","255NV","SGF","16:12","17:29","221","282","77","17:20","9","0","0","66","0","11"
"G4","05/19/2019","0304","306NV","OKC","19:10","19:29","181","204","19","19:19","10","0","0","19","0","0"
"G4","05/19/2019","0313","255NV","BLI","19:30","19:20","163","161","-10","19:10","10","0","0","0","0","0"
"G4","05/19/2019","0314","306NV","BOI","11:54","11:42","130","122","-12","11:35","7","0","0","0","0","0"
"G4","05/19/2019","0322","255NV","MFR","12:11","12:14","115","109","3","12:08","6","0","0","0","0","0"
"G4","05/19/2019","1300","240NV","CVG","21:59","22:16","279","300","17","22:03","13","0","0","17","0","0"
"G4","05/20/2019","0306","255NV","PVU","11:59","11:45","113","107","-14","11:38","7","0","0","0","0","0"
"G4","05/20/2019","0311","306NV","MEM","15:22","15:54","241","273","32","15:49","5","0","0","32","0","0"
"G4","05/20/2019","0319","","TUL","23:12","00:00","204","0","0","00:00","0","0","0","0","0","0"
"G4","05/20/2019","1003","314NV","EUG","16:54","17:44","127","110","50","17:34","10","50","0","0","0","0"
"G4","05/20/2019","1300","240NV","CVG","21:59","21:49","279","273","-10","21:45","4","0","0","0","0","0"
"G4","05/21/2019","5319","306NV","TUL","17:24","17:28","204","213","4","17:24","4","0","0","0","0","0"
"G4","05/22/2019","0312","255NV","SGF","14:46","14:59","221","229","13","14:54","5","0","0","0","0","0"
"G4","05/23/2019","0304","255NV","OKC","19:25","19:37","181","193","12","19:31","6","0","0","0","0","0"
"G4","05/23/2019","0313","259NV","BLI","19:40","19:38","163","153","-2","19:28","10","0","0","0","0","0"
"G4","05/23/2019","0314","255NV","BOI","11:59","11:50","130","116","-9","11:41","9","0","0","0","0","0"
"G4","05/23/2019","0322","259NV","MFR","12:11","12:10","115","116","-1","11:55","15","0","0","0","0","0"
"G4","05/23/2019","1300","251NV","CVG","21:59","22:03","279","288","4","21:57","6","0","0","0","0","0"
"G4","05/24/2019","0306","255NV","PVU","11:59","11:42","113","104","-17","11:31","11","0","0","0","0","0"
"G4","05/24/2019","0311","259NV","MEM","15:27","15:16","241","230","-11","15:06","10","0","0","0","0","0"
"G4","05/24/2019","0319","255NV","TUL","23:17","23:34","204","212","17","23:27","7","9","0","8","0","0"
"G4","05/24/2019","1003","314NV","EUG","11:18","11:15","127","116","-3","11:04","11","0","0","0","0","0"
"G4","05/24/2019","1300","251NV","CVG","21:59","21:54","279","280","-5","21:50","4","0","0","0","0","0"
"G4","05/25/2019","0312","259NV","SGF","14:46","14:23","221","214","-23","14:19","4","0","0","0","0","0"
"G4","05/26/2019","0304","255NV","OKC","19:25","19:39","181","195","14","19:35","4","0","0","0","0","0"
"G4","05/26/2019","0313","259NV","BLI","19:40","19:39","163","162","-1","19:28","11","0","0","0","0","0"
"G4","05/26/2019","0314","255NV","BOI","11:59","11:49","130","128","-10","11:36","13","0","0","0","0","0"
"G4","05/26/2019","0322","259NV","MFR","12:11","12:10","115","112","-1","11:58","12","0","0","0","0","0"
"G4","05/26/2019","1300","251NV","CVG","21:59","22:12","279","303","13","22:00","12","0","0","0","0","0"
"G4","05/27/2019","0306","259NV","PVU","11:59","11:46","113","102","-13","11:35","11","0","0","0","0","0"
"G4","05/27/2019","0311","255NV","MEM","15:27","15:24","241","241","-3","15:17","7","0","0","0","0","0"
"G4","05/27/2019","0319","255NV","TUL","23:27","23:12","204","202","-15","23:04","8","0","0","0","0","0"
"G4","05/27/2019","1003","336NV","EUG","16:54","16:36","127","110","-18","16:27","9","0","0","0","0","0"
"G4","05/27/2019","1300","256NV","CVG","21:59","21:58","279","283","-1","21:53","5","0","0","0","0","0"
"G4","05/29/2019","0312","255NV","SGF","13:36","13:20","213","200","-16","13:15","5","0","0","0","0","0"
"G4","05/30/2019","0304","255NV","OKC","19:21","19:28","181","181","7","19:24","4","0","0","0","0","0"
"G4","05/30/2019","0313","259NV","BLI","13:43","13:34","167","150","-9","13:28","6","0","0","0","0","0"
"G4","05/30/2019","0321","255NV","BOI","11:55","11:54","131","130","-1","11:41","13","0","0","0","0","0"
"G4","05/30/2019","0322","259NV","MFR","20:56","20:59","116","112","3","20:47","12","0","0","0","0","0"
"G4","05/30/2019","1300","240NV","CVG","21:59","21:50","279","274","-9","21:42","8","0","0","0","0","0"
"G4","05/31/2019","0306","255NV","PVU","11:19","11:19","111","112","0","11:14","5","0","0","0","0","0"
"G4","05/31/2019","0319","255NV","TUL","22:15","22:13","201","206","-2","22:03","10","0","0","0","0","0"
"G4","05/31/2019","0324","259NV","MEM","15:59","16:08","234","236","9","16:04","4","0","0","0","0","0"
"G4","05/31/2019","1003","336NV","EUG","11:11","11:00","128","122","-11","10:49","11","0","0","0","0","0"
"G4","05/31/2019","1300","274NV","CVG","21:59","22:12","279","292","13","22:03","9","0","0","0","0","0"
"G4","06/01/2019","0312","259NV","SGF","13:36","13:32","213","211","-4","13:28","4","0","0","0","0","0"
"G4","06/01/2019","0708","330NV","BLI","10:47","10:40","167","163","-7","10:26","14","0","0","0","0","0"
"G4","06/02/2019","0304","271NV","OKC","19:21","19:19","181","179","-2","19:12","7","0","0","0","0","0"
"G4","06/02/2019","0313","259NV","BLI","13:43","13:32","167","156","-11","13:27","5","0","0","0","0","0"
"G4","06/02/2019","0321","271NV","BOI","11:55","11:47","131","111","-8","11:43","4","0","0","0","0","0"
"G4","06/02/2019","0322","259NV","MFR","20:56","20:56","116","119","0","20:50","6","0","0","0","0","0"
"G4","06/02/2019","1300","240NV","CVG","21:59","21:42","279","273","-17","21:38","4","0","0","0","0","0"
"G4","06/03/2019","0306","271NV","PVU","11:49","11:53","111","117","4","11:39","14","0","0","0","0","0"
"G4","06/03/2019","0323","271NV","TUL","21:51","22:10","201","200","19","21:55","15","19","0","0","0","0"
"G4","06/03/2019","0324","259NV","MEM","15:29","15:39","234","237","10","15:34","5","0","0","0","0","0"
"G4","06/03/2019","1003","303NV","EUG","16:47","16:33","128","121","-14","16:23","10","0","0","0","0","0"
"G4","06/03/2019","1300","261NV","CVG","21:59","22:20","279","300","21","22:00","20","0","0","21","0","0"
"G4","06/05/2019","0334","271NV","CID","14:34","14:09","226","205","-25","14:04","5","0","0","0","0","0"
"G4","06/05/2019","0341","272NV","FAR","21:16","20:59","216","200","-17","20:55","4","0","0","0","0","0"
"G4","06/05/2019","0351","273NV","FSD","23:17","22:57","204","188","-20","22:48","9","0","0","0","0","0"
"G4","06/05/2019","0353","272NV","ICT","12:42","12:41","182","181","-1","12:29","12","0","0","0","0","0"
"G4","06/05/2019","0362","271NV","LIT","23:31","23:42","225","236","11","23:31","11","0","0","0","0","0"
"G4","06/05/2019","0374","273NV","XNA","14:34","14:32","201","201","-2","14:07","25","0","0","0","0","0"
"G4","06/05/2019","2600","306NV","LAS","07:50","07:36","80","72","-14","07:26","10","0","0","0","0","0"
"G4","06/05/2019","2602","306NV","BZN","13:49","13:59","146","156","10","13:46","13","0","0","0","0","0"
"G4","06/06/2019","0224","334NV","MFR","11:46","11:41","116","116","-5","11:30","11","0","0","0","0","0"
"G4","06/06/2019","0304","271NV","OKC","13:06","13:32","181","178","26","13:21","11","0","15","11","0","0"
"G4","06/06/2019","0312","273NV","SGF","14:51","14:46","213","203","-5","14:42","4","0","0","0","0","0"
"G4","06/06/2019","0314","272NV","BOI","23:11","23:18","131","149","7","22:45","33","0","0","0","0","0"
"G4","06/06/2019","0343","272NV","GJT","10:35","10:22","120","114","-13","10:11","11","0","0","0","0","0"
"G4","06/06/2019","0344","272NV","FCA","17:32","17:25","173","176","-7","17:17","8","0","0","0","0","0"
"G4","06/06/2019","0357","271NV","MFE","21:12","21:53","200","220","41","21:39","14","0","0","20","0","21"
"G4","06/06/2019","0371","273NV","PSC","21:17","21:44","147","155","27","21:31","13","16","0","8","0","3"
"G4","06/06/2019","0708","332NV","BLI","11:16","11:14","166","177","-2","10:55","19","0","0","0","0","0"
"G4","06/06/2019","1300","256NV","CVG","22:00","21:29","279","258","-31","21:23","6","0","0","0","0","0"
"G4","06/07/2019","0319","271NV","TUL","13:41","13:11","201","178","-30","13:05","6","0","0","0","0","0"
"G4","06/07/2019","0331","273NV","BIL","21:40","22:05","158","158","25","22:00","5","25","0","0","0","0"
"G4","06/07/2019","0337","273NV","DSM","14:55","14:42","216","203","-13","14:35","7","0","0","0","0","0"
"G4","06/07/2019","0347","271NV","MEM","23:32","00:13","234","276","41","23:22","51","41","0","0","0","0"
"G4","06/07/2019","0354","272NV","IDA","23:10","23:33","130","143","23","23:19","14","0","0","13","0","10"
"G4","06/07/2019","0361","272NV","MSO","11:54","12:07","163","176","13","11:50","17","0","0","0","0","0"
"G4","06/07/2019","0367","272NV","PVU","17:15","17:05","111","104","-10","17:00","5","0","0","0","0","0"
"G4","06/07/2019","1003","332NV","EUG","11:11","10:59","128","121","-12","10:48","11","0","0","0","0","0"
"G4","06/07/2019","1374","228NV","CVG","22:19","22:28","279","275","9","22:20","8","0","0","0","0","0"
"G4","06/08/2019","0338","272NV","CID","21:36","22:01","226","232","25","21:55","6","19","0","6","0","0"
"G4","06/08/2019","0341","271NV","FAR","14:09","14:15","216","230","6","14:02","13","0","0","0","0","0"
"G4","06/08/2019","0351","271NV","FSD","22:33","23:33","204","233","60","23:21","12","31","0","29","0","0"
"G4","06/08/2019","0353","272NV","ICT","12:42","12:34","182","178","-8","12:24","10","0","0","0","0","0"
"G4","06/08/2019","0362","273NV","LIT","15:17","15:40","225","224","23","15:29","11","23","0","0","0","0"
"G4","06/08/2019","0369","273NV","XNA","23:26","23:44","201","200","18","23:37","7","0","0","0","0","18"
"G4","06/08/2019","0708","334NV","BLI","10:47","10:31","167","164","-16","10:12","19","0","0","0","0","0"
"G4","06/08/2019","2600","306NV","LAS","11:17","10:50","80","64","-27","10:43","7","0","0","0","0","0"
"G4","06/08/2019","2602","306NV","BZN","17:16","17:32","146","163","16","17:16","16","0","0","16","0","0"
"G4","06/09/2019","0224","336NV","MFR","11:35","11:59","116","123","24","11:52","7","11","0","7","0","6"
"G4","06/09/2019","0304","272NV","OKC","13:06","13:15","181","175","9","13:04","11","0","0","0","0","0"
"G4","06/09/2019","0312","271NV","SGF","14:51","14:40","213","203","-11","14:35","5","0","0","0","0","0"
"G4","06/09/2019","0314","273NV","BOI","23:11","23:00","131","127","-11","22:49","11","0","0","0","0","0"
"G4","06/09/2019","0343","273NV","GJT","10:30","10:24","115","116","-6","10:15","9","0","0","0","0","0"
"G4","06/09/2019","0344","273NV","FCA","17:27","17:15","173","175","-12","17:04","11","0","0","0","0","0"
"G4","06/09/2019","0357","272NV","MFE","21:12","23:25","200","204","133","23:07","18","129","0","4","0","0"
"G4","06/09/2019","0371","271NV","PSC","21:17","21:26","147","147","9","21:12","14","0","0","0","0","0"
"G4","06/09/2019","0708","330NV","BLI","11:05","10:50","167","158","-15","10:41","9","0","0","0","0","0"
"G4","06/09/2019","1300","261NV","CVG","22:00","21:54","279","276","-6","21:49","5","0","0","0","0","0"
"G4","06/10/2019","0319","273NV","TUL","13:41","13:37","201","191","-4","13:31","6","0","0","0","0","0"
"G4","06/10/2019","0331","272NV","BIL","21:40","22:17","158","158","37","22:00","17","16","0","0","0","21"
"G4","06/10/2019","0337","272NV","DSM","14:55","14:58","216","219","3","14:53","5","0","0","0","0","0"
"G4","06/10/2019","0354","271NV","IDA","23:10","23:18","130","147","8","22:43","35","0","0","0","0","0"
"G4","06/10/2019","0361","271NV","MSO","11:54","11:49","163","159","-5","11:34","15","0","0","0","0","0"
"G4","06/10/2019","0363","273NV","MEM","23:35","00:03","234","255","28","23:25","38","21","0","7","0","0"
"G4","06/10/2019","0367","271NV","PVU","17:20","17:04","111","103","-16","16:54","10","0","0","0","0","0"
"G4","06/10/2019","1003","332NV","EUG","16:47","16:49","128","131","2","16:37","12","0","0","0","0","0"
"G4","06/10/2019","1374","240NV","CVG","22:19","01:21","279","295","182","01:11","10","76","0","16","0","90"
"G4","06/11/2019","0357","273NV","MFE","15:16","15:33","200","204","17","15:21","12","13","0","4","0","0"
"G4","06/11/2019","0378","272NV","SGF","16:41","16:57","213","207","16","16:53","4","7","0","0","0","9"
"G4","06/11/2019","0381","273NV","MFR","20:43","21:10","116","110","27","21:01","9","1","0","0","0","26"
"G4","06/12/2019","0334","271NV","CID","14:34","14:20","226","215","-14","14:13","7","0","0","0","0","0"
"G4","06/12/2019","0341","272NV","FAR","21:16","21:33","216","222","17","21:25","8","0","0","6","0","11"
"G4","06/12/2019","0351","271NV","FSD","23:17","22:52","204","189","-25","22:43","9","0","0","0","0","0"
"G4","06/12/2019","0353","272NV","ICT","12:42","13:07","182","174","25","13:00","7","16","0","0","0","9"
"G4","06/12/2019","0362","273NV","LIT","23:31","23:42","225","228","11","23:34","8","0","0","0","0","0"
"G4","06/12/2019","0374","273NV","XNA","14:34","14:40","201","193","6","14:33","7","0","0","0","0","0"
"G4","06/12/2019","2600","314NV","LAS","07:50","07:49","80","86","-1","07:39","10","0","0","0","0","0"
"G4","06/12/2019","2602","314NV","BZN","13:49","14:03","146","160","14","13:49","14","0","0","0","0","0"
"G4","06/13/2019","0224","305NV","MFR","11:46","11:46","116","117","0","11:29","17","0","0","0","0","0"
"G4","06/13/2019","0304","273NV","OKC","13:06","13:20","181","180","14","13:13","7","0","0","0","0","0"
"G4","06/13/2019","0312","272NV","SGF","14:51","15:00","213","206","9","14:49","11","0","0","0","0","0"
"G4","06/13/2019","0314","271NV","BOI","23:11","23:29","131","159","18","22:48","41","0","0","18","0","0"
"G4","06/13/2019","0343","271NV","GJT","10:35","10:19","120","117","-16","10:10","9","0","0","0","0","0"
"G4","06/13/2019","0344","271NV","FCA","17:32","17:13","173","161","-19","17:00","13","0","0","0","0","0"
"G4","06/13/2019","0357","273NV","MFE","21:12","21:21","200","204","9","21:16","5","0","0","0","0","0"
"G4","06/13/2019","0371","272NV","PSC","21:17","22:18","147","175","61","21:39","39","7","0","28","0","26"
"G4","06/13/2019","0708","330NV","BLI","11:16","11:09","166","169","-7","10:51","18","0","0","0","0","0"
"G4","06/13/2019","1300","256NV","CVG","22:00","22:13","279","292","13","21:43","30","0","0","0","0","0"
"G4","06/14/2019","0319","271NV","TUL","13:41","13:53","201","195","12","13:47","6","0","0","0","0","0"
"G4","06/14/2019","0331","272NV","BIL","21:40","21:52","158","153","12","21:42","10","0","0","0","0","0"
"G4","06/14/2019","0337","272NV","DSM","14:55","14:58","216","205","3","14:54","4","0","0","0","0","0"
"G4","06/14/2019","0347","271NV","MEM","23:32","23:20","234","222","-12","23:12","8","0","0","0","0","0"
"G4","06/14/2019","0354","273NV","IDA","23:10","00:37","130","160","87","23:47","50","30","0","30","0","27"
"G4","06/14/2019","0361","273NV","MSO","11:54","11:53","163","153","-1","11:44","9","0","0","0","0","0"
"G4","06/14/2019","0367","273NV","PVU","17:15","18:19","111","119","64","18:10","9","0","53","8","0","3"
"G4","06/14/2019","1003","315NV","EUG","11:11","11:33","128","129","22","11:15","18","21","0","1","0","0"
"G4","06/14/2019","1374","227NV","CVG","22:32","22:21","279","282","-11","22:09","12","0","0","0","0","0"
"G4","06/15/2019","0224","306NV","MFR","18:34","18:40","116","126","6","18:23","17","0","0","0","0","0"
"G4","06/15/2019","0338","272NV","CID","21:36","01:25","226","230","229","01:15","10","27","0","4","0","198"
"G4","06/15/2019","0341","271NV","FAR","14:09","14:18","216","213","9","14:13","5","0","0","0","0","0"
"G4","06/15/2019","0351","271NV","FSD","22:33","22:16","204","191","-17","22:09","7","0","0","0","0","0"
"G4","06/15/2019","0353","272NV","ICT","12:42","12:51","182","180","9","12:45","6","0","0","0","0","0"
"G4","06/15/2019","0362","273NV","LIT","15:17","15:04","225","212","-13","14:57","7","0","0","0","0","0"
"G4","06/15/2019","0369","273NV","XNA","23:26","00:18","201","244","52","23:55","23","0","0","43","0","9"
"G4","06/15/2019","0708","330NV","BLI","10:47","10:40","167","164","-7","10:26","14","0","0","0","0","0"
"G4","06/15/2019","2600","303NV","LAS","11:17","11:05","80","74","-12","10:52","13","0","0","0","0","0"
"G4","06/15/2019","2602","303NV","BZN","17:16","17:11","146","146","-5","17:05","6","0","0","0","0","0"
"G4","06/15/2019","2604","306NV","LAS","13:22","13:00","80","66","-22","12:52","8","0","0","0","0","0"
"G4","06/16/2019","0224","305NV","MFR","11:35","11:31","116","118","-4","11:08","23","0","0","0","0","0"
"G4","06/16/2019","0304","273NV","OKC","13:06","13:00","181","167","-6","12:55","5","0","0","0","0","0"
"G4","06/16/2019","0312","271NV","SGF","14:51","14:54","213","203","3","14:45","9","0","0","0","0","0"
"G4","06/16/2019","0314","272NV","BOI","23:11","23:50","131","133","39","23:44","6","0","0","2","0","37"
"G4","06/16/2019","0343","272NV","GJT","10:30","10:40","115","117","10","10:30","10","0","0","0","0","0"
"G4","06/16/2019","0344","272NV","FCA","17:27","17:53","173","172","26","17:39","14","1","0","0","0","25"
"G4","06/16/2019","0357","273NV","MFE","21:12","22:31","200","188","79","22:24","7","59","0","0","0","20"
"G4","06/16/2019","0371","271NV","PSC","21:17","21:20","147","132","3","21:10","10","0","0","0","0","0"
"G4","06/16/2019","0708","330NV","BLI","11:05","10:57","167","160","-8","10:47","10","0","0","0","0","0"
"G4","06/16/2019","1300","256NV","CVG","22:00","21:33","279","257","-27","21:28","5","0","0","0","0","0"
"G4","06/17/2019","0319","273NV","TUL","13:41","13:28","201","185","-13","13:13","15","0","0","0","0","0"
"G4","06/17/2019","0331","272NV","BIL","21:40","21:40","158","156","0","21:33","7","0","0","0","0","0"
"G4","06/17/2019","0337","272NV","DSM","14:55","14:49","216","200","-6","14:42","7","0","0","0","0","0"
"G4","06/17/2019","0354","271NV","IDA","23:10","23:12","130","123","2","23:07","5","0","0","0","0","0"
"G4","06/17/2019","0361","271NV","MSO","11:54","11:47","163","156","-7","11:37","10","0","0","0","0","0"
"G4","06/17/2019","0363","273NV","MEM","23:35","23:52","234","239","17","23:34","18","0","0","5","0","12"
"G4","06/17/2019","0367","271NV","PVU","17:20","17:18","111","106","-2","17:11","7","0","0","0","0","0"
"G4","06/17/2019","1003","315NV","EUG","16:47","16:39","128","120","-8","16:29","10","0","0","0","0","0"
"G4","06/17/2019","1374","274NV","CVG","22:32","00:51","279","294","139","00:44","7","124","0","15","0","0"
"G4","06/18/2019","0312","271NV","SGF","21:33","22:03","213","209","30","21:55","8","0","0","0","30","0"
"G4","06/18/2019","0357","273NV","MFE","22:19","22:22","200","203","3","22:09","13","0","0","0","0","0"
"G4","06/18/2019","0372","273NV","BLI","14:13","14:06","167","155","-7","13:53","13","0","0","0","0","0"
"G4","06/18/2019","0381","271NV","MFR","13:07","13:05","116","113","-2","12:55","10","0","0","0","0","0"
"G4","06/19/2019","0334","271NV","CID","14:34","14:08","226","206","-26","14:01","7","0","0","0","0","0"
"G4","06/19/2019","0341","273NV","FAR","21:16","21:11","216","206","-5","21:01","10","0","0","0","0","0"
"G4","06/19/2019","0351","272NV","FSD","23:17","23:28","204","192","11","23:18","10","0","0","0","0","0"
"G4","06/19/2019","0353","273NV","ICT","12:42","12:46","182","181","4","12:34","12","0","0","0","0","0"
"G4","06/19/2019","0362","271NV","LIT","23:31","00:00","225","0","0","00:00","0","0","0","0","0","0"
"G4","06/19/2019","0374","272NV","XNA","14:34","14:47","201","214","13","14:15","32","0","0","0","0","0"
"G4","06/19/2019","2600","321NV","LAS","07:50","07:37","80","77","-13","07:23","14","0","0","0","0","0"
"G4","06/19/2019","2602","321NV","BZN","13:49","13:54","146","139","5","13:43","11","0","0","0","0","0"
"G4","06/20/2019","0224","306NV","MFR","11:46","11:58","116","111","12","11:42","16","0","0","0","0","0"
"G4","06/20/2019","0304","273NV","OKC","13:06","13:01","181","159","-5","12:54","7","0","0","0","0","0"
"G4","06/20/2019","0312","272NV","SGF","14:51","14:39","213","206","-12","14:33","6","0","0","0","0","0"
"G4","06/20/2019","0314","271NV","BOI","23:11","23:16","131","133","5","23:00","16","0","0","0","0","0"
"G4","06/20/2019","0343","332NV","GJT","10:35","10:37","120","115","2","10:29","8","0","0","0","0","0"
"G4","06/20/2019","0344","332NV","FCA","17:32","17:55","173","178","23","17:43","12","0","0","5","0","18"
"G4","06/20/2019","0357","273NV","MFE","21:12","21:17","200","205","5","21:10","7","0","0","0","0","0"
"G4","06/20/2019","0371","272NV","PSC","21:17","21:12","147","131","-5","21:04","8","0","0","0","0","0"
"G4","06/20/2019","0708","330NV","BLI","11:16","10:57","166","154","-19","10:46","11","0","0","0","0","0"
"G4","06/20/2019","1300","258NV","CVG","22:00","22:09","279","288","9","21:57","12","0","0","0","0","0"
"G4","06/20/2019","5362","271NV","LIT","15:45","15:47","225","212","2","15:40","7","0","0","0","0","0"
"G4","06/21/2019","0319","273NV","TUL","13:41","13:40","201","200","-1","13:33","7","0","0","0","0","0"
"G4","06/21/2019","0331","271NV","BIL","21:40","21:27","158","156","-13","21:21","6","0","0","0","0","0"
"G4","06/21/2019","0337","271NV","DSM","14:55","14:34","216","203","-21","14:27","7","0","0","0","0","0"
"G4","06/21/2019","0347","273NV","MEM","23:32","23:47","234","239","15","23:29","18","0","0","15","0","0"
"G4","06/21/2019","0354","272NV","IDA","23:10","23:20","130","155","10","22:50","30","0","0","0","0","0"
"G4","06/21/2019","0361","272NV","MSO","11:54","11:50","163","152","-4","11:40","10","0","0","0","0","0"
"G4","06/21/2019","0367","272NV","PVU","17:15","17:11","111","110","-4","17:01","10","0","0","0","0","0"
"G4","06/21/2019","1003","315NV","EUG","11:11","10:54","128","116","-17","10:41","13","0","0","0","0","0"
"G4","06/21/2019","1374","230NV","CVG","22:32","23:30","279","294","58","22:54","36","24","0","15","0","19"
"G4","06/22/2019","0224","306NV","MFR","18:34","18:28","116","110","-6","18:10","18","0","0","0","0","0"
"G4","06/22/2019","0338","272NV","CID","21:36","21:33","226","226","-3","21:23","10","0","0","0","0","0"
"G4","06/22/2019","0341","271NV","FAR","14:09","14:04","216","217","-5","13:56","8","0","0","0","0","0"
"G4","06/22/2019","0351","271NV","FSD","22:33","22:13","204","191","-20","22:06","7","0","0","0","0","0"
"G4","06/22/2019","0353","272NV","ICT","12:42","12:44","182","191","2","12:30","14","0","0","0","0","0"
"G4","06/22/2019","0362","273NV","LIT","15:17","16:11","225","212","54","16:04","7","54","0","0","0","0"
"G4","06/22/2019","0369","273NV","XNA","23:26","00:47","201","222","81","00:28","19","19","0","21","0","41"
"G4","06/22/2019","0708","330NV","BLI","10:47","10:30","167","156","-17","10:11","19","0","0","0","0","0"
"G4","06/22/2019","2600","303NV","LAS","11:17","10:58","80","70","-19","10:52","6","0","0","0","0","0"
"G4","06/22/2019","2602","303NV","BZN","17:16","17:36","146","139","20","17:29","7","0","0","0","0","20"
"G4","06/22/2019","2604","306NV","LAS","13:22","12:57","80","64","-25","12:51","6","0","0","0","0","0"
"G4","06/23/2019","0224","303NV","MFR","11:35","11:23","116","111","-12","11:11","12","0","0","0","0","0"
"G4","06/23/2019","0304","272NV","OKC","13:06","12:59","181","175","-7","12:52","7","0","0","0","0","0"
"G4","06/23/2019","0312","271NV","SGF","14:51","15:07","213","212","16","14:58","9","2","0","0","0","14"
"G4","06/23/2019","0314","273NV","BOI","23:11","23:24","131","122","13","23:13","11","0","0","0","0","0"
"G4","06/23/2019","0343","273NV","GJT","10:30","10:16","115","112","-14","10:07","9","0","0","0","0","0"
"G4","06/23/2019","0344","273NV","FCA","17:27","17:42","173","177","15","17:26","16","0","0","4","0","11"
"G4","06/23/2019","0357","272NV","MFE","21:12","21:03","200","191","-9","20:56","7","0","0","0","0","0"
"G4","06/23/2019","0371","271NV","PSC","21:17","21:23","147","136","6","21:14","9","0","0","0","0","0"
"G4","06/23/2019","0708","330NV","BLI","11:05","10:51","167","157","-14","10:40","11","0","0","0","0","0"
"G4","06/23/2019","1300","256NV","CVG","22:00","22:00","279","280","0","21:39","21","0","0","0","0","0"
"G4","06/24/2019","0319","273NV","TUL","13:41","13:37","201","194","-4","13:32","5","0","0","0","0","0"
"G4","06/24/2019","0331","271NV","BIL","21:40","21:23","158","148","-17","21:16","7","0","0","0","0","0"
"G4","06/24/2019","0337","271NV","DSM","14:55","14:35","216","207","-20","14:25","10","0","0","0","0","0"
"G4","06/24/2019","0354","272NV","IDA","23:10","23:05","130","132","-5","22:52","13","0","0","0","0","0"
"G4","06/24/2019","0361","272NV","MSO","11:54","11:48","163","159","-6","11:37","11","0","0","0","0","0"
"G4","06/24/2019","0363","276NV","MEM","23:35","17:15","234","250","1060","17:00","15","879","0","181","0","0"
"G4","06/24/2019","0367","272NV","PVU","17:20","17:08","111","98","-12","17:01","7","0","0","0","0","0"
"G4","06/24/2019","1003","314NV","EUG","16:47","16:44","128","134","-3","16:30","14","0","0","0","0","0"
"G4","06/24/2019","1374","274NV","CVG","22:32","01:05","279","290","153","00:50","15","0","0","11","0","142"
"G4","06/25/2019","0312","272NV","SGF","21:33","21:32","213","213","-1","21:25","7","0","0","0","0","0"
"G4","06/25/2019","0357","271NV","MFE","22:19","22:29","200","196","10","22:24","5","0","0","0","0","0"
"G4","06/25/2019","0372","271NV","BLI","14:13","14:24","167","170","11","14:12","12","0","0","0","0","0"
"G4","06/25/2019","0381","272NV","MFR","13:07","13:10","116","119","3","13:02","8","0","0","0","0","0"
"G4","06/26/2019","0334","271NV","CID","14:34","14:26","226","225","-8","14:17","9","0","0","0","0","0"
"G4","06/26/2019","0341","272NV","FAR","21:16","21:14","216","218","-2","21:01","13","0","0","0","0","0"
"G4","06/26/2019","0351","271NV","FSD","23:17","23:20","204","200","3","23:13","7","0","0","0","0","0"
"G4","06/26/2019","0353","272NV","ICT","12:42","12:48","182","181","6","12:39","9","0","0","0","0","0"
"G4","06/26/2019","0362","273NV","LIT","23:31","23:30","225","210","-1","23:24","6","0","0","0","0","0"
"G4","06/26/2019","0374","273NV","XNA","14:34","15:07","201","229","33","14:53","14","5","0","28","0","0"
"G4","06/26/2019","0744","322NV","BLI","17:48","17:55","167","179","7","17:41","14","0","0","0","0","0"
"G4","06/26/2019","2600","306NV","LAS","07:50","07:39","80","69","-11","07:31","8","0","0","0","0","0"
"G4","06/26/2019","2602","306NV","BZN","13:49","14:14","146","157","25","14:07","7","0","0","11","0","14"
"G4","06/27/2019","0224","306NV","MFR","11:46","11:47","116","120","1","11:36","11","0","0","0","0","0"
"G4","06/27/2019","0304","273NV","OKC","13:06","13:07","181","173","1","12:59","8","0","0","0","0","0"
"G4","06/27/2019","0312","271NV","SGF","14:51","14:53","213","196","2","14:49","4","0","0","0","0","0"
"G4","06/27/2019","0314","272NV","BOI","23:11","23:15","131","137","4","23:03","12","0","0","0","0","0"
"G4","06/27/2019","0343","272NV","GJT","10:35","10:23","120","111","-12","10:17","6","0","0","0","0","0"
"G4","06/27/2019","0344","272NV","FCA","17:32","17:47","173","192","15","17:31","16","0","0","15","0","0"
