Detailed Statistics Arrivals  
Destination Airport: Los Angeles, CA: Los Angeles International (LAX)
Airline: Hawaiian Airlines Inc. (HA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"HA","07/15/2019","0064","N212HA","LIH","21:30","21:43","340","354","13","21:30","13","0","0","0","0","0"
"HA","07/16/2019","0002","N378HA","HNL","23:10","23:26","335","343","16","23:01","25","16","0","0","0","0"
"HA","07/16/2019","0004","N383HA","HNL","06:35","06:12","325","314","-23","05:59","13","0","0","0","0","0"
"HA","07/16/2019","0010","N380HA","HNL","16:30","16:23","330","323","-7","16:07","16","0","0","0","0","0"
"HA","07/16/2019","0034","N360HA","OGG","22:00","22:15","315","338","15","21:44","31","15","0","0","0","0"
"HA","07/16/2019","0062","N212HA","KOA","23:50","23:57","335","344","7","23:17","40","0","0","0","0","0"
"HA","07/16/2019","0064","N214HA","LIH","21:30","21:25","340","335","-5","21:14","11","0","0","0","0","0"
"HA","07/17/2019","0002","N378HA","HNL","23:10","23:40","335","334","30","23:23","17","30","0","0","0","0"
"HA","07/17/2019","0004","N389HA","HNL","06:35","07:22","325","322","47","07:10","12","47","0","0","0","0"
"HA","07/17/2019","0010","N370HA","HNL","16:30","16:47","330","342","17","16:40","7","17","0","0","0","0"
"HA","07/17/2019","0034","N383HA","OGG","22:00","22:01","315","318","1","21:51","10","0","0","0","0","0"
"HA","07/17/2019","0062","N212HA","KOA","23:50","23:56","335","342","6","23:42","14","0","0","0","0","0"
"HA","07/17/2019","0064","N202HA","LIH","21:30","21:37","340","347","7","21:29","8","0","0","0","0","0"
"HA","07/18/2019","0002","N380HA","HNL","23:10","23:23","335","332","13","23:08","15","0","0","0","0","0"
"HA","07/18/2019","0004","N389HA","HNL","06:35","07:59","325","323","84","07:44","15","84","0","0","0","0"
"HA","07/18/2019","0010","N399HA","HNL","16:30","16:21","330","323","-9","16:13","8","0","0","0","0","0"
"HA","07/18/2019","0034","N378HA","OGG","22:00","22:17","315","331","17","22:06","11","17","0","0","0","0"
"HA","07/18/2019","0062","N202HA","KOA","23:50","23:53","335","343","3","23:35","18","0","0","0","0","0"
"HA","07/18/2019","0064","N205HA","LIH","21:30","21:35","340","351","5","21:28","7","0","0","0","0","0"
"HA","07/19/2019","0002","N389HA","HNL","23:10","00:50","335","328","100","00:42","8","100","0","0","0","0"
"HA","07/19/2019","0004","N373HA","HNL","06:35","07:46","325","324","71","07:33","13","71","0","0","0","0"
"HA","07/19/2019","0010","N374HA","HNL","16:30","16:26","330","327","-4","16:15","11","0","0","0","0","0"
"HA","07/19/2019","0034","N378HA","OGG","22:00","22:26","315","325","26","22:10","16","26","0","0","0","0"
"HA","07/19/2019","0062","N202HA","KOA","23:50","23:36","335","324","-14","23:27","9","0","0","0","0","0"
"HA","07/19/2019","0064","N213HA","LIH","21:30","21:22","340","334","-8","21:15","7","0","0","0","0","0"
"HA","07/20/2019","0002","N370HA","HNL","23:10","00:05","335","356","55","23:35","30","55","0","0","0","0"
"HA","07/20/2019","0004","N385HA","HNL","06:35","06:13","325","304","-22","06:04","9","0","0","0","0","0"
"HA","07/20/2019","0010","N382HA","HNL","16:30","16:25","330","322","-5","16:15","10","0","0","0","0","0"
"HA","07/20/2019","0034","N389HA","OGG","22:00","22:24","315","306","24","22:17","7","24","0","0","0","0"
"HA","07/20/2019","0062","N213HA","KOA","23:50","23:49","335","335","-1","23:33","16","0","0","0","0","0"
"HA","07/20/2019","0064","N205HA","LIH","21:30","21:22","340","337","-8","21:11","11","0","0","0","0","0"
"HA","07/21/2019","0002","N399HA","HNL","23:10","23:21","335","322","11","23:05","16","0","0","0","0","0"
"HA","07/21/2019","0004","N395HA","HNL","06:35","06:21","325","307","-14","06:10","11","0","0","0","0","0"
"HA","07/21/2019","0010","N396HA","HNL","16:30","19:27","330","307","177","19:14","13","177","0","0","0","0"
"HA","07/21/2019","0034","N385HA","OGG","22:00","21:50","315","308","-10","21:34","16","0","0","0","0","0"
"HA","07/21/2019","0062","N213HA","KOA","23:50","23:24","335","315","-26","23:08","16","0","0","0","0","0"
"HA","07/21/2019","0064","N209HA","LIH","21:30","21:19","340","329","-11","21:07","12","0","0","0","0","0"
"HA","07/22/2019","0002","N391HA","HNL","23:10","22:53","335","325","-17","22:36","17","0","0","0","0","0"
"HA","07/22/2019","0004","N386HA","HNL","06:35","06:33","325","321","-2","06:19","14","0","0","0","0","0"
"HA","07/22/2019","0010","N386HA","HNL","16:30","16:04","330","310","-26","15:52","12","0","0","0","0","0"
"HA","07/22/2019","0034","N399HA","OGG","22:00","21:43","315","304","-17","21:37","6","0","0","0","0","0"
"HA","07/22/2019","0062","N209HA","KOA","23:50","23:49","335","334","-1","23:20","29","0","0","0","0","0"
"HA","07/22/2019","0064","N213HA","LIH","21:30","21:41","340","336","11","21:34","7","0","0","0","0","0"
"HA","07/23/2019","0002","N396HA","HNL","23:10","23:53","335","333","43","23:40","13","43","0","0","0","0"
"HA","07/23/2019","0004","N383HA","HNL","06:35","06:18","325","317","-17","06:10","8","0","0","0","0","0"
"HA","07/23/2019","0010","N392HA","HNL","16:30","16:38","330","327","8","16:28","10","0","0","0","0","0"
"HA","07/23/2019","0034","N386HA","OGG","22:00","22:08","315","328","8","21:51","17","0","0","0","0","0"
"HA","07/23/2019","0062","N209HA","KOA","23:50","23:51","335","330","1","23:33","18","0","0","0","0","0"
"HA","07/23/2019","0064","N205HA","LIH","21:30","21:38","340","345","8","21:19","19","0","0","0","0","0"
"HA","07/24/2019","0002","N392HA","HNL","23:10","23:27","335","331","17","23:14","13","0","0","0","0","17"
"HA","07/24/2019","0004","N388HA","HNL","06:35","06:34","325","329","-1","06:21","13","0","0","0","0","0"
"HA","07/24/2019","0010","N374HA","HNL","16:30","16:36","330","330","6","16:31","5","0","0","0","0","0"
"HA","07/24/2019","0034","N396HA","OGG","22:00","22:05","315","327","5","21:51","14","0","0","0","0","0"
"HA","07/24/2019","0062","N205HA","KOA","23:50","00:18","335","363","28","23:36","42","28","0","0","0","0"
"HA","07/24/2019","0064","N204HA","LIH","21:30","21:45","340","347","15","21:39","6","15","0","0","0","0"
"HA","07/25/2019","0002","N374HA","HNL","23:10","23:21","335","332","11","23:10","11","0","0","0","0","0"
"HA","07/25/2019","0004","N378HA","HNL","06:35","06:34","325","327","-1","06:17","17","0","0","0","0","0"
"HA","07/25/2019","0010","N380HA","HNL","16:30","16:26","330","328","-4","16:19","7","0","0","0","0","0"
"HA","07/25/2019","0034","N388HA","OGG","22:00","22:11","315","319","11","22:06","5","0","0","0","0","0"
"HA","07/25/2019","0062","N205HA","KOA","23:50","23:39","335","328","-11","23:31","8","0","0","0","0","0"
"HA","07/25/2019","0064","N215HA","LIH","21:30","21:29","340","344","-1","21:22","7","0","0","0","0","0"
"HA","07/26/2019","0002","N380HA","HNL","23:10","01:18","335","420","128","23:45","93","103","0","0","0","25"
"HA","07/26/2019","0004","N395HA","HNL","06:35","06:23","325","319","-12","06:13","10","0","0","0","0","0"
"HA","07/26/2019","0010","N396HA","HNL","16:30","16:42","330","314","12","16:38","4","0","0","0","0","0"
"HA","07/26/2019","0034","N378HA","OGG","22:00","22:01","315","318","1","21:52","9","0","0","0","0","0"
"HA","07/26/2019","0062","N205HA","KOA","23:50","23:57","335","343","7","23:26","31","0","0","0","0","0"
"HA","07/26/2019","0064","N202HA","LIH","21:30","21:36","340","348","6","21:21","15","0","0","0","0","0"
"HA","07/27/2019","0002","N399HA","HNL","23:10","23:33","335","339","23","23:10","23","4","0","0","0","19"
"HA","07/27/2019","0004","N385HA","HNL","06:35","07:32","325","315","57","07:18","14","57","0","0","0","0"
"HA","07/27/2019","0010","N374HA","HNL","16:30","16:17","330","321","-13","16:06","11","0","0","0","0","0"
"HA","07/27/2019","0034","N395HA","OGG","22:00","22:09","315","310","9","22:03","6","0","0","0","0","0"
"HA","07/27/2019","0062","N202HA","KOA","23:50","00:04","335","361","14","23:25","39","0","0","0","0","0"
"HA","07/27/2019","0064","N215HA","LIH","21:30","21:25","340","338","-5","21:12","13","0","0","0","0","0"
"HA","07/28/2019","0002","N380HA","HNL","23:10","23:01","335","323","-9","22:47","14","0","0","0","0","0"
"HA","07/28/2019","0004","N384HA","HNL","06:35","06:32","325","321","-3","06:19","13","0","0","0","0","0"
"HA","07/28/2019","0010","N378HA","HNL","16:30","16:10","330","319","-20","15:59","11","0","0","0","0","0"
"HA","07/28/2019","0034","N395HA","OGG","22:00","22:44","315","312","44","22:28","16","44","0","0","0","0"
"HA","07/28/2019","0062","N202HA","KOA","23:50","23:58","335","342","8","23:19","39","0","0","0","0","0"
"HA","07/28/2019","0064","N205HA","LIH","21:30","21:16","340","334","-14","21:04","12","0","0","0","0","0"
"HA","07/29/2019","0002","N391HA","HNL","23:10","23:11","335","324","1","22:56","15","0","0","0","0","0"
"HA","07/29/2019","0004","N386HA","HNL","06:35","06:22","325","318","-13","06:12","10","0","0","0","0","0"
"HA","07/29/2019","0010","N390HA","HNL","16:30","16:15","330","323","-15","15:56","19","0","0","0","0","0"
"HA","07/29/2019","0034","N395HA","OGG","22:00","21:54","315","312","-6","21:40","14","0","0","0","0","0"
"HA","07/29/2019","0062","N205HA","KOA","23:50","23:52","335","340","2","23:19","33","0","0","0","0","0"
"HA","07/29/2019","0064","N215HA","LIH","21:30","21:28","340","333","-2","21:21","7","0","0","0","0","0"
"HA","07/30/2019","0002","N390HA","HNL","23:10","23:34","335","328","24","23:19","15","23","0","0","0","1"
"HA","07/30/2019","0004","N385HA","HNL","06:35","06:42","325","310","7","06:31","11","0","0","0","0","0"
"HA","07/30/2019","0010","N370HA","HNL","16:30","16:14","330","315","-16","16:08","6","0","0","0","0","0"
"HA","07/30/2019","0034","N386HA","OGG","22:00","22:06","315","313","6","21:51","15","0","0","0","0","0"
"HA","07/30/2019","0062","N205HA","KOA","23:50","23:14","335","307","-36","23:04","10","0","0","0","0","0"
"HA","07/30/2019","0064","N202HA","LIH","21:30","21:08","340","321","-22","20:57","11","0","0","0","0","0"
"HA","07/31/2019","0002","N384HA","HNL","23:10","01:33","335","303","143","01:22","11","143","0","0","0","0"
"HA","07/31/2019","0004","N361HA","HNL","06:35","06:08","325","312","-27","05:40","28","0","0","0","0","0"
"HA","07/31/2019","0010","N378HA","HNL","16:30","16:12","330","305","-18","16:01","11","0","0","0","0","0"
"HA","07/31/2019","0034","N385HA","OGG","22:00","22:01","315","300","1","21:47","14","0","0","0","0","0"
"HA","07/31/2019","0062","N205HA","KOA","23:50","23:54","335","341","4","23:12","42","0","0","0","0","0"
"HA","07/31/2019","0064","N202HA","LIH","21:30","21:16","340","319","-14","21:06","10","0","0","0","0","0"
"HA","08/01/2019","0002","N380HA","HNL","23:10","23:05","335","314","-5","22:49","16","0","0","0","0","0"
"HA","08/01/2019","0004","N373HA","HNL","06:35","06:08","325","309","-27","05:57","11","0","0","0","0","0"
"HA","08/01/2019","0010","N392HA","HNL","16:30","16:07","330","312","-23","16:01","6","0","0","0","0","0"
"HA","08/01/2019","0034","N384HA","OGG","22:00","21:51","315","305","-9","21:38","13","0","0","0","0","0"
"HA","08/01/2019","0062","N202HA","KOA","23:50","23:52","335","343","2","23:21","31","0","0","0","0","0"
"HA","08/01/2019","0064","N214HA","LIH","21:30","21:08","340","322","-22","20:56","12","0","0","0","0","0"
"HA","08/02/2019","0002","N360HA","HNL","23:10","23:34","335","334","24","23:02","32","24","0","0","0","0"
"HA","08/02/2019","0004","N378HA","HNL","06:35","06:08","325","304","-27","05:54","14","0","0","0","0","0"
"HA","08/02/2019","0010","N375HA","HNL","16:30","16:22","330","313","-8","16:13","9","0","0","0","0","0"
"HA","08/02/2019","0034","N373HA","OGG","22:00","21:46","315","307","-14","21:34","12","0","0","0","0","0"
"HA","08/02/2019","0062","N214HA","KOA","23:50","00:36","335","381","46","23:26","70","46","0","0","0","0"
"HA","08/02/2019","0064","N202HA","LIH","21:30","01:49","340","0","0","01:39","10","0","0","0","0","0"
"HA","08/03/2019","0002","N374HA","HNL","23:10","00:40","335","320","90","00:16","24","90","0","0","0","0"
"HA","08/03/2019","0004","N361HA","HNL","06:35","14:49","325","317","494","14:34","15","494","0","0","0","0"
"HA","08/03/2019","0010","N379HA","HNL","16:30","16:20","330","320","-10","16:00","20","0","0","0","0","0"
"HA","08/03/2019","0034","N378HA","OGG","22:00","22:16","315","329","16","21:35","41","15","0","0","0","1"
"HA","08/03/2019","0062","N214HA","KOA","23:50","00:58","335","315","68","00:39","19","0","0","0","0","68"
"HA","08/03/2019","0064","N208HA","LIH","21:30","21:32","340","346","2","21:04","28","0","0","0","0","0"
"HA","08/04/2019","0002","N382HA","HNL","23:10","23:15","335","320","5","22:57","18","0","0","0","0","0"
"HA","08/04/2019","0004","N396HA","HNL","06:35","06:21","325","319","-14","06:07","14","0","0","0","0","0"
"HA","08/04/2019","0010","N386HA","HNL","16:30","16:08","330","314","-22","15:56","12","0","0","0","0","0"
"HA","08/04/2019","0034","N378HA","OGG","22:00","23:06","315","322","66","22:30","36","7","0","0","0","59"
"HA","08/04/2019","0062","N214HA","KOA","23:50","00:03","335","334","13","23:44","19","0","0","0","0","0"
"HA","08/04/2019","0064","N208HA","LIH","21:30","21:16","340","327","-14","21:04","12","0","0","0","0","0"
"HA","08/05/2019","0002","N370HA","HNL","23:10","23:37","335","357","27","22:48","49","27","0","0","0","0"
"HA","08/05/2019","0004","N378HA","HNL","06:35","06:41","325","332","6","06:30","11","0","0","0","0","0"
"HA","08/05/2019","0010","N389HA","HNL","16:30","16:51","330","320","21","16:39","12","21","0","0","0","0"
"HA","08/05/2019","0034","N396HA","OGG","22:00","21:54","315","307","-6","21:41","13","0","0","0","0","0"
"HA","08/05/2019","0062","N208HA","KOA","23:50","23:54","335","327","4","23:39","15","0","0","0","0","0"
"HA","08/05/2019","0064","N214HA","LIH","21:30","22:11","340","339","41","21:54","17","0","0","0","11","30"
"HA","08/06/2019","0002","N385HA","HNL","23:10","23:13","335","330","3","23:02","11","0","0","0","0","0"
"HA","08/06/2019","0004","N382HA","HNL","06:35","06:26","325","325","-9","06:14","12","0","0","0","0","0"
"HA","08/06/2019","0010","N380HA","HNL","16:30","16:19","330","321","-11","16:09","10","0","0","0","0","0"
"HA","08/06/2019","0034","N370HA","OGG","22:00","22:14","315","313","14","22:02","12","0","0","0","0","0"
"HA","08/06/2019","0062","N214HA","KOA","23:50","00:11","335","315","21","00:02","9","0","0","0","0","21"
"HA","08/06/2019","0064","N216HA","LIH","21:30","21:33","340","349","3","21:27","6","0","0","0","0","0"
"HA","08/07/2019","0002","N391HA","HNL","23:10","23:12","335","339","2","22:54","18","0","0","0","0","0"
"HA","08/07/2019","0004","N379HA","HNL","06:35","06:43","325","322","8","06:33","10","0","0","0","0","0"
"HA","08/07/2019","0010","N399HA","HNL","16:30","16:28","330","333","-2","16:14","14","0","0","0","0","0"
"HA","08/07/2019","0034","N382HA","OGG","22:00","22:08","315","317","8","21:59","9","0","0","0","0","0"
"HA","08/07/2019","0062","N216HA","KOA","23:50","23:49","335","337","-1","23:27","22","0","0","0","0","0"
"HA","08/07/2019","0064","N208HA","LIH","21:30","21:21","340","337","-9","21:04","17","0","0","0","0","0"
"HA","08/08/2019","0002","N392HA","HNL","23:10","23:01","335","330","-9","22:45","16","0","0","0","0","0"
"HA","08/08/2019","0004","N395HA","HNL","06:35","06:18","325","317","-17","06:05","13","0","0","0","0","0"
"HA","08/08/2019","0010","N381HA","HNL","16:30","16:12","330","314","-18","16:04","8","0","0","0","0","0"
"HA","08/08/2019","0034","N379HA","OGG","22:00","21:54","315","308","-6","21:45","9","0","0","0","0","0"
"HA","08/08/2019","0062","N216HA","KOA","23:50","23:27","335","315","-23","23:13","14","0","0","0","0","0"
"HA","08/08/2019","0064","N214HA","LIH","21:30","21:42","340","332","12","21:37","5","0","0","0","0","0"
"HA","08/09/2019","0002","N381HA","HNL","23:10","23:26","335","319","16","23:12","14","0","0","0","0","16"
"HA","08/09/2019","0004","N390HA","HNL","06:35","06:16","325","306","-19","06:06","10","0","0","0","0","0"
"HA","08/09/2019","0010","N374HA","HNL","16:30","16:07","330","312","-23","16:03","4","0","0","0","0","0"
"HA","08/09/2019","0034","N395HA","OGG","22:00","21:54","315","309","-6","21:36","18","0","0","0","0","0"
"HA","08/09/2019","0062","N214HA","KOA","23:50","23:57","335","343","7","23:17","40","0","0","0","0","0"
"HA","08/09/2019","0064","N208HA","LIH","21:30","21:19","340","331","-11","21:08","11","0","0","0","0","0"
"HA","08/10/2019","0002","N396HA","HNL","23:10","23:13","335","329","3","22:57","16","0","0","0","0","0"
"HA","08/10/2019","0004","N383HA","HNL","06:35","08:54","325","320","139","08:41","13","139","0","0","0","0"
"HA","08/10/2019","0010","N384HA","HNL","16:30","16:08","330","317","-22","15:53","15","0","0","0","0","0"
"HA","08/10/2019","0034","N390HA","OGG","22:00","22:01","315","312","1","21:49","12","0","0","0","0","0"
"HA","08/10/2019","0062","N208HA","KOA","23:50","23:44","335","337","-6","23:16","28","0","0","0","0","0"
"HA","08/10/2019","0064","N214HA","LIH","21:30","21:34","340","338","4","21:19","15","0","0","0","0","0"
"HA","08/11/2019","0002","N386HA","HNL","23:10","23:20","335","327","10","23:08","12","0","0","0","0","0"
"HA","08/11/2019","0004","N384HA","HNL","06:35","07:00","325","328","25","06:48","12","25","0","0","0","0"
"HA","08/11/2019","0010","N374HA","HNL","16:30","16:22","330","327","-8","16:08","14","0","0","0","0","0"
"HA","08/11/2019","0034","N396HA","OGG","22:00","22:06","315","321","6","21:51","15","0","0","0","0","0"
"HA","08/11/2019","0062","N214HA","KOA","23:50","00:06","335","350","16","23:25","41","16","0","0","0","0"
"HA","08/11/2019","0064","N216HA","LIH","21:30","21:21","340","332","-9","21:11","10","0","0","0","0","0"
"HA","08/12/2019","0002","N390HA","HNL","23:10","23:08","335","331","-2","22:59","9","0","0","0","0","0"
"HA","08/12/2019","0004","N385HA","HNL","06:35","06:23","325","320","-12","06:17","6","0","0","0","0","0"
"HA","08/12/2019","0010","N380HA","HNL","16:30","16:29","330","327","-1","16:23","6","0","0","0","0","0"
"HA","08/12/2019","0034","N384HA","OGG","22:00","21:53","315","308","-7","21:45","8","0","0","0","0","0"
"HA","08/12/2019","0062","N216HA","KOA","23:50","23:58","335","350","8","23:24","34","0","0","0","0","0"
"HA","08/12/2019","0064","N214HA","LIH","21:30","21:30","340","342","0","21:18","12","0","0","0","0","0"
"HA","08/13/2019","0002","N393HA","HNL","23:10","23:37","335","357","27","22:59","38","27","0","0","0","0"
"HA","08/13/2019","0004","N379HA","HNL","06:35","07:30","325","317","55","07:18","12","55","0","0","0","0"
"HA","08/13/2019","0010","N396HA","HNL","16:30","17:31","330","308","61","17:23","8","61","0","0","0","0"
"HA","08/13/2019","0034","N385HA","OGG","22:00","21:56","315","313","-4","21:48","8","0","0","0","0","0"
"HA","08/13/2019","0062","N216HA","KOA","23:50","23:49","335","345","-1","23:15","34","0","0","0","0","0"
"HA","08/13/2019","0064","N218HA","LIH","21:30","21:13","340","331","-17","21:05","8","0","0","0","0","0"
"HA","08/14/2019","0002","N396HA","HNL","23:10","23:13","335","330","3","22:57","16","0","0","0","0","0"
"HA","08/14/2019","0004","N386HA","HNL","06:35","06:44","325","322","9","06:33","11","0","0","0","0","0"
"HA","08/14/2019","0010","N386HA","HNL","16:30","16:16","330","316","-14","16:10","6","0","0","0","0","0"
"HA","08/14/2019","0034","N379HA","OGG","22:00","21:55","315","308","-5","21:43","12","0","0","0","0","0"
"HA","08/14/2019","0062","N218HA","KOA","23:50","00:17","335","337","27","23:53","24","5","0","0","0","22"
"HA","08/14/2019","0064","N214HA","LIH","21:30","21:28","340","341","-2","21:19","9","0","0","0","0","0"
"HA","08/15/2019","0002","N373HA","HNL","23:10","23:10","335","335","0","22:54","16","0","0","0","0","0"
"HA","08/15/2019","0004","N386HA","HNL","06:35","14:55","325","324","500","14:50","5","500","0","0","0","0"
"HA","08/15/2019","0010","N390HA","HNL","16:30","16:28","330","332","-2","16:12","16","0","0","0","0","0"
"HA","08/15/2019","0034","N396HA","OGG","22:00","21:51","315","312","-9","21:39","12","0","0","0","0","0"
"HA","08/15/2019","0062","N214HA","KOA","23:50","23:51","335","343","1","23:21","30","0","0","0","0","0"
"HA","08/15/2019","0064","N205HA","LIH","21:30","21:23","340","332","-7","21:10","13","0","0","0","0","0"
"HA","08/16/2019","0002","N399HA","HNL","23:10","23:11","335","336","1","22:44","27","0","0","0","0","0"
"HA","08/16/2019","0004","N389HA","HNL","06:35","07:08","325","311","33","07:01","7","0","0","0","0","33"
"HA","08/16/2019","0010","N361HA","HNL","16:30","18:09","330","331","99","17:59","10","99","0","0","0","0"
"HA","08/16/2019","0034","N396HA","OGG","22:00","22:19","315","323","19","22:01","18","19","0","0","0","0"
"HA","08/16/2019","0062","N214HA","KOA","23:50","00:01","335","347","11","23:32","29","0","0","0","0","0"
"HA","08/16/2019","0064","N218HA","LIH","21:30","21:15","340","331","-15","21:04","11","0","0","0","0","0"
"HA","08/17/2019","0002","N360HA","HNL","23:10","23:36","335","327","26","23:25","11","26","0","0","0","0"
"HA","08/17/2019","0004","N385HA","HNL","06:35","06:29","325","325","-6","06:20","9","0","0","0","0","0"
"HA","08/17/2019","0010","N375HA","HNL","16:30","16:26","330","334","-4","16:16","10","0","0","0","0","0"
"HA","08/17/2019","0034","N389HA","OGG","22:00","22:04","315","322","4","21:51","13","0","0","0","0","0"
"HA","08/17/2019","0062","N218HA","KOA","23:50","23:28","335","325","-22","23:18","10","0","0","0","0","0"
"HA","08/17/2019","0064","N205HA","LIH","21:30","21:40","340","347","10","21:34","6","0","0","0","0","0"
"HA","08/18/2019","0002","N386HA","HNL","23:10","23:03","335","327","-7","22:49","14","0","0","0","0","0"
"HA","08/18/2019","0004","N384HA","HNL","06:35","06:37","325","329","2","06:23","14","0","0","0","0","0"
"HA","08/18/2019","0010","N379HA","HNL","16:30","16:25","330","328","-5","16:18","7","0","0","0","0","0"
"HA","08/18/2019","0034","N385HA","OGG","22:00","22:00","315","320","0","21:39","21","0","0","0","0","0"
"HA","08/18/2019","0062","N218HA","KOA","23:50","23:50","335","338","0","23:25","25","0","0","0","0","0"
"HA","08/18/2019","0064","N204HA","LIH","21:30","21:39","340","351","9","21:30","9","0","0","0","0","0"
"HA","08/19/2019","0002","N385HA","HNL","23:10","23:34","335","334","24","23:18","16","24","0","0","0","0"
"HA","08/19/2019","0004","N378HA","HNL","06:35","06:41","325","337","6","06:26","15","0","0","0","0","0"
"HA","08/19/2019","0010","N389HA","HNL","16:30","16:18","330","325","-12","16:11","7","0","0","0","0","0"
"HA","08/19/2019","0034","N384HA","OGG","22:00","22:01","315","313","1","21:53","8","0","0","0","0","0"
"HA","08/19/2019","0062","N218HA","KOA","23:50","23:45","335","337","-5","23:15","30","0","0","0","0","0"
"HA","08/19/2019","0064","N205HA","LIH","21:30","21:24","340","337","-6","21:17","7","0","0","0","0","0"
"HA","08/20/2019","0002","N382HA","HNL","23:10","23:18","335","327","8","23:03","15","0","0","0","0","0"
"HA","08/20/2019","0004","N373HA","HNL","06:35","09:04","325","323","149","08:53","11","149","0","0","0","0"
"HA","08/20/2019","0010","N373HA","HNL","16:30","16:26","330","319","-4","16:20","6","0","0","0","0","0"
"HA","08/20/2019","0034","N378HA","OGG","22:00","22:08","315","313","8","21:58","10","0","0","0","0","0"
"HA","08/20/2019","0062","N218HA","KOA","23:50","23:34","335","319","-16","23:24","10","0","0","0","0","0"
"HA","08/20/2019","0064","N220HA","LIH","21:30","21:32","340","342","2","21:20","12","0","0","0","0","0"
"HA","08/21/2019","0002","N396HA","HNL","23:10","23:04","335","327","-6","22:51","13","0","0","0","0","0"
"HA","08/21/2019","0004","N386HA","HNL","06:35","06:22","325","320","-13","06:16","6","0","0","0","0","0"
"HA","08/21/2019","0010","N381HA","HNL","16:30","17:00","330","322","30","16:54","6","21","0","0","0","9"
"HA","08/21/2019","0034","N378HA","OGG","22:00","22:01","315","314","1","21:41","20","0","0","0","0","0"
"HA","08/21/2019","0062","N220HA","KOA","23:50","23:42","335","328","-8","23:23","19","0","0","0","0","0"
"HA","08/21/2019","0064","N208HA","LIH","21:30","21:27","340","341","-3","21:20","7","0","0","0","0","0"
"HA","08/22/2019","0002","N378HA","HNL","23:10","23:11","335","323","1","23:01","10","0","0","0","0","0"
"HA","08/22/2019","0004","N379HA","HNL","06:35","06:35","325","323","0","06:23","12","0","0","0","0","0"
"HA","08/22/2019","0010","N399HA","HNL","16:30","16:18","330","328","-12","16:10","8","0","0","0","0","0"
"HA","08/22/2019","0034","N386HA","OGG","22:00","22:09","315","326","9","22:00","9","0","0","0","0","0"
"HA","08/22/2019","0062","N220HA","KOA","23:50","23:52","335","343","2","23:31","21","0","0","0","0","0"
"HA","08/22/2019","0064","N214HA","LIH","21:30","21:37","340","347","7","21:30","7","0","0","0","0","0"
"HA","08/23/2019","0002","N385HA","HNL","23:10","00:50","335","328","100","00:40","10","100","0","0","0","0"
"HA","08/23/2019","0004","N374HA","HNL","06:35","06:27","325","323","-8","06:16","11","0","0","0","0","0"
"HA","08/23/2019","0010","N396HA","HNL","16:30","16:38","330","331","8","16:31","7","0","0","0","0","0"
"HA","08/23/2019","0034","N379HA","OGG","22:00","22:02","315","323","2","21:51","11","0","0","0","0","0"
"HA","08/23/2019","0062","N220HA","KOA","23:50","00:13","335","333","23","00:01","12","23","0","0","0","0"
"HA","08/23/2019","0064","N202HA","LIH","21:30","21:34","340","349","4","21:23","11","0","0","0","0","0"
"HA","08/24/2019","0004","N383HA","HNL","06:35","06:07","325","307","-28","05:57","10","0","0","0","0","0"
"HA","08/24/2019","0010","N393HA","HNL","16:30","16:17","330","324","-13","16:06","11","0","0","0","0","0"
"HA","08/24/2019","0034","N374HA","OGG","22:00","21:58","315","308","-2","21:53","5","0","0","0","0","0"
"HA","08/24/2019","0062","N220HA","KOA","23:50","23:43","335","338","-7","23:25","18","0","0","0","0","0"
"HA","08/24/2019","0064","N214HA","LIH","21:30","21:25","340","338","-5","21:10","15","0","0","0","0","0"
"HA","08/25/2019","0002","N389HA","HNL","23:10","23:36","335","348","26","23:09","27","26","0","0","0","0"
"HA","08/25/2019","0004","N396HA","HNL","06:35","06:29","325","323","-6","06:22","7","0","0","0","0","0"
"HA","08/25/2019","0010","N379HA","HNL","16:30","16:42","330","334","12","16:28","14","0","0","0","0","0"
"HA","08/25/2019","0034","N383HA","OGG","22:00","22:16","315","324","16","21:56","20","16","0","0","0","0"
"HA","08/25/2019","0062","N220HA","KOA","23:50","23:34","335","325","-16","23:22","12","0","0","0","0","0"
"HA","08/25/2019","0064","N204HA","LIH","21:30","21:26","340","345","-4","21:15","11","0","0","0","0","0"
"HA","08/26/2019","0002","N378HA","HNL","23:10","23:40","335","347","30","23:06","34","30","0","0","0","0"
"HA","08/26/2019","0004","N389HA","HNL","06:35","06:34","325","320","-1","06:27","7","0","0","0","0","0"
"HA","08/26/2019","0010","N373HA","HNL","16:30","16:26","330","327","-4","16:19","7","0","0","0","0","0"
