"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,6,13,4,"NK","N690NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1717",-10.00,0.00,0.00,0.00,,,,,,
2019,6,14,5,"NK","N644NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1716",-11.00,0.00,0.00,0.00,,,,,,
2019,6,15,6,"NK","N625NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1716",-11.00,0.00,0.00,0.00,,,,,,
2019,6,16,7,"NK","N630NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1803",36.00,36.00,1.00,0.00,36.00,0.00,0.00,0.00,0.00,
2019,6,17,1,"NK","N638NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1719",-8.00,0.00,0.00,0.00,,,,,,
2019,6,18,2,"NK","N906NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1709",-18.00,0.00,0.00,0.00,,,,,,
2019,6,19,3,"NK","N695NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1713",-14.00,0.00,0.00,0.00,,,,,,
2019,6,20,4,"NK","N656NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1724",-3.00,0.00,0.00,0.00,,,,,,
2019,6,21,5,"NK","N647NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1719",-8.00,0.00,0.00,0.00,,,,,,
2019,6,22,6,"NK","N618NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1706",-21.00,0.00,0.00,0.00,,,,,,
2019,6,23,7,"NK","N903NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1711",-16.00,0.00,0.00,0.00,,,,,,
2019,6,24,1,"NK","N604NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1720",-7.00,0.00,0.00,0.00,,,,,,
2019,6,25,2,"NK","N631NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1728",1.00,1.00,0.00,0.00,,,,,,
2019,6,26,3,"NK","N630NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1718",-9.00,0.00,0.00,0.00,,,,,,
2019,6,27,4,"NK","N640NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1709",-18.00,0.00,0.00,0.00,,,,,,
2019,6,28,5,"NK","N643NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1825",58.00,58.00,1.00,0.00,0.00,0.00,12.00,0.00,46.00,
2019,6,29,6,"NK","N617NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1735",8.00,8.00,0.00,0.00,,,,,,
2019,6,30,7,"NK","N607NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1727",0.00,0.00,0.00,0.00,,,,,,
2019,6,1,6,"NK","N906NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0928",-7.00,0.00,0.00,0.00,,,,,,
2019,6,2,7,"NK","N640NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0914",-21.00,0.00,0.00,0.00,,,,,,
2019,6,3,1,"NK","N627NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0917",-18.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"NK","N618NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0914",-21.00,0.00,0.00,0.00,,,,,,
2019,6,5,3,"NK","N626NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0915",-20.00,0.00,0.00,0.00,,,,,,
2019,6,6,4,"NK","N693NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0922",-13.00,0.00,0.00,0.00,,,,,,
2019,6,7,5,"NK","N653NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0931",-4.00,0.00,0.00,0.00,,,,,,
2019,6,8,6,"NK","N650NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0914",-21.00,0.00,0.00,0.00,,,,,,
2019,6,9,7,"NK","N638NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0918",-17.00,0.00,0.00,0.00,,,,,,
2019,6,10,1,"NK","N603NK","SEA","Seattle, WA","LAS","Las Vegas, NV","1451",316.00,316.00,1.00,0.00,315.00,0.00,1.00,0.00,0.00,
2019,6,11,2,"NK","N652NK","SEA","Seattle, WA","LAS","Las Vegas, NV","1308",213.00,213.00,1.00,0.00,197.00,0.00,16.00,0.00,0.00,
2019,6,12,3,"NK","N655NK","SEA","Seattle, WA","LAS","Las Vegas, NV","1040",65.00,65.00,1.00,0.00,33.00,0.00,32.00,0.00,0.00,
2019,6,13,4,"NK","N690NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0915",-20.00,0.00,0.00,0.00,,,,,,
2019,6,14,5,"NK","N644NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0917",-18.00,0.00,0.00,0.00,,,,,,
2019,6,15,6,"NK","N625NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0917",-18.00,0.00,0.00,0.00,,,,,,
2019,6,16,7,"NK","N630NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0916",-19.00,0.00,0.00,0.00,,,,,,
2019,6,17,1,"NK","N638NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0935",0.00,0.00,0.00,0.00,,,,,,
2019,6,18,2,"NK","N906NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0917",-18.00,0.00,0.00,0.00,,,,,,
2019,6,19,3,"NK","N695NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0924",-11.00,0.00,0.00,0.00,,,,,,
2019,6,20,4,"NK","N656NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0945",10.00,10.00,0.00,0.00,,,,,,
2019,6,21,5,"NK","N647NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0917",-18.00,0.00,0.00,0.00,,,,,,
2019,6,22,6,"NK","N618NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0903",-32.00,0.00,0.00,0.00,,,,,,
2019,6,23,7,"NK","N903NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0915",-20.00,0.00,0.00,0.00,,,,,,
2019,6,24,1,"NK","N604NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0943",8.00,8.00,0.00,0.00,,,,,,
2019,6,25,2,"NK","N631NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0934",-1.00,0.00,0.00,0.00,,,,,,
2019,6,26,3,"NK","N630NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0932",-3.00,0.00,0.00,0.00,,,,,,
2019,6,27,4,"NK","N640NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0926",-9.00,0.00,0.00,0.00,,,,,,
2019,6,28,5,"NK","N643NK","SEA","Seattle, WA","LAS","Las Vegas, NV","1023",48.00,48.00,1.00,0.00,41.00,0.00,7.00,0.00,0.00,
2019,6,29,6,"NK","N617NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0954",19.00,19.00,1.00,0.00,19.00,0.00,0.00,0.00,0.00,
2019,6,30,7,"NK","N607NK","SEA","Seattle, WA","LAS","Las Vegas, NV","0936",1.00,1.00,0.00,0.00,,,,,,
