"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,1,6,7,"AA","N119NN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1413",13.00,13.00,0.00,0.00,,,,,,
2019,1,7,1,"AA","N119NN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1414",14.00,14.00,0.00,0.00,,,,,,
2019,1,8,2,"AA","N127AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1342",-18.00,0.00,0.00,0.00,,,,,,
2019,1,9,3,"AA","N121AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1405",5.00,5.00,0.00,0.00,,,,,,
2019,1,10,4,"AA","N129AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1351",-9.00,0.00,0.00,0.00,,,,,,
2019,1,11,5,"AA","N128AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1410",10.00,10.00,0.00,0.00,,,,,,
2019,1,12,6,"AA","N901AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1526",86.00,86.00,1.00,0.00,20.00,0.00,42.00,0.00,24.00,
2019,1,13,7,"AA","N133AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1411",11.00,11.00,0.00,0.00,,,,,,
2019,1,14,1,"AA","N124AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1402",2.00,2.00,0.00,0.00,,,,,,
2019,1,15,2,"AA","N133AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1456",56.00,56.00,1.00,0.00,0.00,0.00,14.00,0.00,42.00,
2019,1,16,3,"AA","N127AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1403",3.00,3.00,0.00,0.00,,,,,,
2019,1,17,4,"AA","N132AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1409",9.00,9.00,0.00,0.00,,,,,,
2019,1,18,5,"AA","N129AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1403",3.00,3.00,0.00,0.00,,,,,,
2019,1,19,6,"AA","N145AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1353",-7.00,0.00,0.00,0.00,,,,,,
2019,1,20,7,"AA","N145AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1357",-3.00,0.00,0.00,0.00,,,,,,
2019,1,21,1,"AA","N120EE","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1402",2.00,2.00,0.00,0.00,,,,,,
2019,1,22,2,"AA","N120EE","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1343",-17.00,0.00,0.00,0.00,,,,,,
2019,1,23,3,"AA","N123NN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1338",-22.00,0.00,0.00,0.00,,,,,,
2019,1,24,4,"AA","N125AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1346",-14.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"AA","N132AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1405",5.00,5.00,0.00,0.00,,,,,,
2019,1,26,6,"AA","N132AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1347",-13.00,0.00,0.00,0.00,,,,,,
2019,1,27,7,"AA","N163AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1354",-6.00,0.00,0.00,0.00,,,,,,
2019,1,28,1,"AA","N909AM","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1344",-16.00,0.00,0.00,0.00,,,,,,
2019,1,29,2,"AA","N134AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1407",7.00,7.00,0.00,0.00,,,,,,
2019,1,30,3,"AA","N126AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1350",-10.00,0.00,0.00,0.00,,,,,,
2019,1,31,4,"AA","N130AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","2031",391.00,391.00,1.00,0.00,0.00,0.00,2.00,0.00,389.00,
2019,1,1,2,"AA","N151AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1128",0.00,0.00,0.00,0.00,,,,,,
2019,1,2,3,"AA","N143AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1130",2.00,2.00,0.00,0.00,,,,,,
2019,1,3,4,"AA","N155NN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1120",-8.00,0.00,0.00,0.00,,,,,,
2019,1,4,5,"AA","N161AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1130",2.00,2.00,0.00,0.00,,,,,,
2019,1,5,6,"AA","N995AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1122",-6.00,0.00,0.00,0.00,,,,,,
2019,1,6,7,"AA","N119NN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1200",9.00,9.00,0.00,0.00,,,,,,
2019,1,7,1,"AA","N119NN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1152",1.00,1.00,0.00,0.00,,,,,,
2019,1,8,2,"AA","N127AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1154",3.00,3.00,0.00,0.00,,,,,,
2019,1,9,3,"AA","N121AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1144",-7.00,0.00,0.00,0.00,,,,,,
2019,1,10,4,"AA","N129AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1143",-8.00,0.00,0.00,0.00,,,,,,
2019,1,11,5,"AA","N128AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1140",-11.00,0.00,0.00,0.00,,,,,,
2019,1,12,6,"AA","N901AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1218",27.00,27.00,1.00,0.00,6.00,0.00,21.00,0.00,0.00,
2019,1,13,7,"AA","N133AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1202",11.00,11.00,0.00,0.00,,,,,,
2019,1,14,1,"AA","N124AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1141",-10.00,0.00,0.00,0.00,,,,,,
2019,1,15,2,"AA","N133AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1243",52.00,52.00,1.00,0.00,0.00,0.00,52.00,0.00,0.00,
2019,1,16,3,"AA","N127AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1146",-5.00,0.00,0.00,0.00,,,,,,
2019,1,17,4,"AA","N132AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1142",-9.00,0.00,0.00,0.00,,,,,,
2019,1,18,5,"AA","N129AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1200",9.00,9.00,0.00,0.00,,,,,,
2019,1,19,6,"AA","N145AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1152",1.00,1.00,0.00,0.00,,,,,,
2019,1,20,7,"AA","N145AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1142",-9.00,0.00,0.00,0.00,,,,,,
2019,1,21,1,"AA","N120EE","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1155",4.00,4.00,0.00,0.00,,,,,,
2019,1,22,2,"AA","N120EE","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1147",-4.00,0.00,0.00,0.00,,,,,,
2019,1,23,3,"AA","N123NN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1145",-6.00,0.00,0.00,0.00,,,,,,
2019,1,24,4,"AA","N125AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1142",-9.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"AA","N132AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1201",10.00,10.00,0.00,0.00,,,,,,
2019,1,26,6,"AA","N132AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1143",-8.00,0.00,0.00,0.00,,,,,,
2019,1,27,7,"AA","N163AA","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1159",8.00,8.00,0.00,0.00,,,,,,
2019,1,28,1,"AA","N909AM","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1140",-11.00,0.00,0.00,0.00,,,,,,
2019,1,29,2,"AA","N134AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1216",25.00,25.00,1.00,0.00,6.00,0.00,0.00,0.00,19.00,
2019,1,30,3,"AA","N126AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1152",1.00,1.00,0.00,0.00,,,,,,
2019,1,31,4,"AA","N130AN","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1827",396.00,396.00,1.00,0.00,20.00,0.00,4.00,0.00,372.00,
2019,1,25,5,"UA","N77536","EWR","Newark, NJ","LAS","Las Vegas, NV","2004",3.00,3.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N68452","ORD","Chicago, IL","LAS","Las Vegas, NV","2254",59.00,59.00,1.00,0.00,9.00,0.00,0.00,0.00,50.00,
2019,1,25,5,"UA","N75851","LAS","Las Vegas, NV","ORD","Chicago, IL","1640",11.00,11.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N33292","LAS","Las Vegas, NV","LAX","Los Angeles, CA","2022",-3.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N62884","LAS","Las Vegas, NV","DEN","Denver, CO","0856",4.00,4.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N66837","LAS","Las Vegas, NV","EWR","Newark, NJ","1356",-17.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N27246","ORD","Chicago, IL","LAS","Las Vegas, NV","1818",16.00,16.00,1.00,0.00,0.00,16.00,0.00,0.00,0.00,
2019,1,25,5,"UA","N405UA","IAD","Washington, DC","LAS","Las Vegas, NV","1441",-15.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N414UA","ORD","Chicago, IL","LAS","Las Vegas, NV","1442",-16.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N37456","LAS","Las Vegas, NV","DEN","Denver, CO","1923",-2.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N14231","SFO","San Francisco, CA","LAS","Las Vegas, NV","1415",-11.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N14219","LAS","Las Vegas, NV","ORD","Chicago, IL","1432",-3.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N75426","LAS","Las Vegas, NV","IAD","Washington, DC","2049",2.00,2.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N818UA","LAS","Las Vegas, NV","DEN","Denver, CO","1124",-4.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N68801","LAS","Las Vegas, NV","DEN","Denver, CO","1245",-5.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N444UA","IAH","Houston, TX","LAS","Las Vegas, NV","1311",-10.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N14237","IAD","Washington, DC","LAS","Las Vegas, NV","1952",-7.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N37468","LAS","Las Vegas, NV","SFO","San Francisco, CA","1223",-26.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N37468","SFO","San Francisco, CA","LAS","Las Vegas, NV","0946",-18.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N66828","DEN","Denver, CO","LAS","Las Vegas, NV","1954",-24.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N38467","LAS","Las Vegas, NV","LAX","Los Angeles, CA","0847",-32.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N68802","LAS","Las Vegas, NV","ORD","Chicago, IL","1200",-5.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N443UA","RNO","Reno, NV","DEN","Denver, CO","0855",1.00,1.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N38454","RNO","Reno, NV","DEN","Denver, CO","1639",-6.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N45440","SFO","San Francisco, CA","LAS","Las Vegas, NV","2203",26.00,26.00,1.00,0.00,0.00,0.00,0.00,0.00,26.00,
2019,1,25,5,"UA","N77520","LAS","Las Vegas, NV","SFO","San Francisco, CA","1802",-23.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N466UA","SFO","San Francisco, CA","LAS","Las Vegas, NV","1301",39.00,39.00,1.00,0.00,0.00,0.00,17.00,0.00,22.00,
2019,1,25,5,"UA","N34460","DEN","Denver, CO","LAS","Las Vegas, NV","1222",-11.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"UA","N76508","LAS","Las Vegas, NV","SFO","San Francisco, CA","0830",-20.00,0.00,0.00,0.00,,,,,,
2019,1,24,4,"UA","N37422","IAH","Houston, TX","LAS","Las Vegas, NV","0855",0.00,0.00,0.00,0.00,,,,,,
2019,1,24,4,"UA","N57864","ORD","Chicago, IL","LAS","Las Vegas, NV","0958",4.00,4.00,0.00,0.00,,,,,,
2019,1,24,4,"UA","N76508","SFO","San Francisco, CA","LAS","Las Vegas, NV","0015",-13.00,0.00,0.00,0.00,,,,,,
2019,1,24,4,"UA","N76503","LAS","Las Vegas, NV","EWR","Newark, NJ","1925",195.00,195.00,1.00,0.00,0.00,0.00,195.00,0.00,0.00,
2019,1,24,4,"UA","N443UA","DEN","Denver, CO","RNO","Reno, NV","2023",-3.00,0.00,0.00,0.00,,,,,,
2019,1,24,4,"UA","N76514","LAS","Las Vegas, NV","SFO","San Francisco, CA","2053",-12.00,0.00,0.00,0.00,,,,,,
