year,month,day_of_month,day_of_week,op_unique_carrier,tail_num,origin,origin_city_name,dest,dest_city_name,arr_time,arr_delay,arr_delay_new,arr_del15,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,1,6,7,DL,N587NW,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1104,-9,0,0,0,0,0,0,0
2019,1,6,7,DL,N320DN,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1616,-9,0,0,0,0,0,0,0
2019,1,6,7,DL,N812DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1542,-11,0,0,0,0,0,0,0
2019,1,6,7,DL,N806DN,CVG,"Cincinnati, OH",LAS,"Las Vegas, NV",819,-12,0,0,0,0,0,0,0
2019,1,6,7,AA,N507AY,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2048,4,4,0,0,0,0,0,0
2019,1,6,7,NK,N624NK,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1909,-3,0,0,0,0,0,0,0
2019,1,6,7,NK,N637NK,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1111,2,2,0,0,0,0,0,0
2019,1,6,7,NK,N636NK,CMH,"Columbus, OH",LAS,"Las Vegas, NV",2131,2,2,0,0,0,0,0,0
2019,1,6,7,NK,N648NK,IAH,"Houston, TX",LAS,"Las Vegas, NV",1947,-4,0,0,0,0,0,0,0
2019,1,6,7,DL,N6700,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1352,-8,0,0,0,0,0,0,0
2019,1,6,7,DL,N335NB,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1306,49,49,1,0,0,49,0,0
2019,1,6,7,DL,N323NB,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1930,37,37,1,6,0,0,0,31
2019,1,6,7,DL,N964AT,AUS,"Austin, TX",LAS,"Las Vegas, NV",1435,104,104,1,75,0,29,0,0
2019,1,6,7,DL,N582NW,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1140,-14,0,0,0,0,0,0,0
2019,1,6,7,DL,N892AT,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1209,-15,0,0,0,0,0,0,0
2019,1,6,7,AA,N933NN,JFK,"New York, NY",LAS,"Las Vegas, NV",952,-8,0,0,0,0,0,0,0
2019,1,6,7,DL,N704X,JFK,"New York, NY",LAS,"Las Vegas, NV",34,11,11,0,0,0,0,0,0
2019,1,6,7,AA,N194AA,MIA,"Miami, FL",LAS,"Las Vegas, NV",2047,25,25,1,5,0,15,0,5
2019,1,6,7,G4,331NV,XNA,"Fayetteville, AR",LAS,"Las Vegas, NV",1314,4,4,0,0,0,0,0,0
2019,1,6,7,G4,304NV,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",1641,-1,0,0,0,0,0,0,0
2019,1,6,7,G4,334NV,SCK,"Stockton, CA",LAS,"Las Vegas, NV",1806,50,50,1,0,16,0,0,34
2019,1,6,7,NK,N525NK,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2030,-24,0,0,0,0,0,0,0
2019,1,6,7,G4,331NV,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",2210,-15,0,0,0,0,0,0,0
2019,1,6,7,AA,N912AN,JFK,"New York, NY",LAS,"Las Vegas, NV",2331,29,29,1,0,0,29,0,0
2019,1,6,7,NK,N634NK,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2210,-23,0,0,0,0,0,0,0
2019,1,6,7,NK,N910NK,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2158,3,3,0,0,0,0,0,0
2019,1,6,7,G4,313NV,FCA,"Kalispell, MT",LAS,"Las Vegas, NV",1205,-4,0,0,0,0,0,0,0
2019,1,6,7,G4,306NV,DSM,"Des Moines, IA",LAS,"Las Vegas, NV",2247,-11,0,0,0,0,0,0,0
2019,1,6,7,AA,N845NN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1913,3,3,0,0,0,0,0,0
2019,1,6,7,DL,N997AT,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1537,-24,0,0,0,0,0,0,0
2019,1,6,7,NK,N657NK,IAH,"Houston, TX",LAS,"Las Vegas, NV",1005,-20,0,0,0,0,0,0,0
2019,1,6,7,AA,N895NN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",2225,-8,0,0,0,0,0,0,0
2019,1,6,7,G4,337NV,MEM,"Memphis, TN",LAS,"Las Vegas, NV",1510,5,5,0,0,0,0,0,0
2019,1,6,7,AA,N669AW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1848,-5,0,0,0,0,0,0,0
2019,1,6,7,DL,N823DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",2240,-12,0,0,0,0,0,0,0
2019,1,6,7,DL,N3765,BOS,"Boston, MA",LAS,"Las Vegas, NV",1413,19,19,1,0,0,19,0,0
2019,1,6,7,G4,313NV,FSD,"Sioux Falls, SD",LAS,"Las Vegas, NV",2246,-4,0,0,0,0,0,0,0
2019,1,6,7,G4,319NV,FAT,"Fresno, CA",LAS,"Las Vegas, NV",2309,17,17,1,0,0,0,0,17
2019,1,6,7,DL,N893AT,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1654,6,6,0,0,0,0,0,0
2019,1,6,7,AA,N920US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",2216,-5,0,0,0,0,0,0,0
2019,1,6,7,AA,N568UW,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1748,-15,0,0,0,0,0,0,0
2019,1,6,7,NK,N645NK,DTW,"Detroit, MI",LAS,"Las Vegas, NV",2057,-9,0,0,0,0,0,0,0
2019,1,6,7,NK,N623NK,PIT,"Pittsburgh, PA",LAS,"Las Vegas, NV",2121,1,1,0,0,0,0,0,0
2019,1,6,7,F9,N210FR,RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV",2304,5,5,0,0,0,0,0,0
2019,1,6,7,F9,N216FR,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2139,-4,0,0,0,0,0,0,0
2019,1,6,7,F9,N216FR,TPA,"Tampa, FL",LAS,"Las Vegas, NV",1703,-3,0,0,0,0,0,0,0
2019,1,6,7,F9,N233FR,IND,"Indianapolis, IN",LAS,"Las Vegas, NV",1327,42,42,1,0,0,42,0,0
2019,1,6,7,NK,N503NK,ORD,"Chicago, IL",LAS,"Las Vegas, NV",2308,3,3,0,0,0,0,0,0
2019,1,6,7,UA,N56859,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1838,40,40,1,0,0,8,0,32
2019,1,6,7,UA,N75410,IAH,"Houston, TX",LAS,"Las Vegas, NV",1936,-13,0,0,0,0,0,0,0
2019,1,6,7,UA,N73406,IAH,"Houston, TX",LAS,"Las Vegas, NV",1133,12,12,0,0,0,0,0,0
2019,1,6,7,AA,N123NN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1342,-11,0,0,0,0,0,0,0
2019,1,6,7,NK,N910NK,PDX,"Portland, OR",LAS,"Las Vegas, NV",1758,8,8,0,0,0,0,0,0
2019,1,6,7,AA,N941NN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1521,-2,0,0,0,0,0,0,0
2019,1,6,7,NK,N665NK,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1218,48,48,1,0,0,24,0,24
2019,1,6,7,NK,N626NK,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1631,1,1,0,0,0,0,0,0
2019,1,6,7,AA,N306NY,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1415,-6,0,0,0,0,0,0,0
2019,1,6,7,AS,N306AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1542,-19,0,0,0,0,0,0,0
2019,1,6,7,AS,N302AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",802,-15,0,0,0,0,0,0,0
2019,1,6,7,AS,N553AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1036,-4,0,0,0,0,0,0,0
2019,1,6,7,AA,N125AA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2358,6,6,0,0,0,0,0,0
2019,1,6,7,NK,N516NK,SAN,"San Diego, CA",LAS,"Las Vegas, NV",809,2,2,0,0,0,0,0,0
2019,1,6,7,AA,N195UW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",2148,-2,0,0,0,0,0,0,0
2019,1,6,7,NK,N657NK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1713,-24,0,0,0,0,0,0,0
2019,1,6,7,UA,N35204,EWR,"Newark, NJ",LAS,"Las Vegas, NV",111,3,3,0,0,0,0,0,0
2019,1,6,7,UA,N17105,EWR,"Newark, NJ",LAS,"Las Vegas, NV",311,209,209,1,0,0,0,0,209
2019,1,6,7,UA,N66814,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",224,120,120,1,120,0,0,0,0
2019,1,6,7,UA,N39475,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1019,14,14,0,0,0,0,0,0
2019,1,6,7,UA,N64809,IAH,"Houston, TX",LAS,"Las Vegas, NV",856,-15,0,0,0,0,0,0,0
2019,1,6,7,UA,N34460,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1842,168,168,1,1,0,0,0,167
2019,1,6,7,NK,N674NK,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1324,50,50,1,0,0,50,0,0
2019,1,6,7,F9,N310FR,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1551,10,10,0,0,0,0,0,0
2019,1,6,7,NK,N605NK,OAK,"Oakland, CA",LAS,"Las Vegas, NV",716,-11,0,0,0,0,0,0,0
2019,1,6,7,NK,N512NK,MSY,"New Orleans, LA",LAS,"Las Vegas, NV",1943,-14,0,0,0,0,0,0,0
2019,1,6,7,NK,N611NK,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",749,12,12,0,0,0,0,0,0
2019,1,6,7,UA,N67134,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1357,13,13,0,0,0,0,0,0
2019,1,6,7,UA,N485UA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2029,39,39,1,39,0,0,0,0
2019,1,6,7,UA,N61887,BOS,"Boston, MA",LAS,"Las Vegas, NV",1152,-1,0,0,0,0,0,0,0
2019,1,6,7,UA,N73445,IAH,"Houston, TX",LAS,"Las Vegas, NV",2315,-11,0,0,0,0,0,0,0
2019,1,6,7,UA,N69810,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",719,-19,0,0,0,0,0,0,0
2019,1,6,7,UA,N38458,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",250,289,289,1,137,0,4,0,148
2019,1,6,7,UA,N28478,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1846,-2,0,0,0,0,0,0,0
2019,1,6,7,UA,N69885,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1302,26,26,1,0,0,26,0,0
2019,1,6,7,UA,N37263,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1028,28,28,1,0,0,28,0,0
2019,1,6,7,AA,N163US,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1133,4,4,0,0,0,0,0,0
2019,1,6,7,UA,N68807,DEN,"Denver, CO",LAS,"Las Vegas, NV",2007,-6,0,0,0,0,0,0,0
2019,1,6,7,UA,N401UA,IAD,"Washington, DC",LAS,"Las Vegas, NV",1923,-2,0,0,0,0,0,0,0
2019,1,6,7,UA,N37462,IAH,"Houston, TX",LAS,"Las Vegas, NV",1303,-19,0,0,0,0,0,0,0
2019,1,6,7,UA,N66837,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1509,43,43,1,0,0,43,0,0
2019,1,6,7,UA,N73445,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1455,0,0,0,0,0,0,0,0
2019,1,6,7,G4,302NV,MLI,"Moline, IL",LAS,"Las Vegas, NV",1449,-4,0,0,0,0,0,0,0
2019,1,6,7,G4,311NV,BLI,"Bellingham, WA",LAS,"Las Vegas, NV",1759,-14,0,0,0,0,0,0,0
2019,1,6,7,G4,334NV,BOI,"Boise, ID",LAS,"Las Vegas, NV",2230,17,17,1,0,0,0,0,17
2019,1,6,7,UA,N36469,ORD,"Chicago, IL",LAS,"Las Vegas, NV",2216,11,11,0,0,0,0,0,0
2019,1,6,7,UA,N75432,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1711,141,141,1,0,0,0,0,141
2019,1,6,7,UA,N67815,IAH,"Houston, TX",LAS,"Las Vegas, NV",1530,-9,0,0,0,0,0,0,0
2019,1,6,7,AA,N545UW,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2117,13,13,0,0,0,0,0,0
2019,1,6,7,NK,N910NK,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1144,4,4,0,0,0,0,0,0
2019,1,6,7,G4,336NV,MFR,"Medford, OR",LAS,"Las Vegas, NV",1120,-3,0,0,0,0,0,0,0
2019,1,6,7,G4,306NV,GRI,"Grand Island, NE",LAS,"Las Vegas, NV",1145,2,2,0,0,0,0,0,0
2019,1,6,7,G4,318NV,RNO,"Reno, NV",LAS,"Las Vegas, NV",1702,-1,0,0,0,0,0,0,0
2019,1,6,7,G4,324NV,ICT,"Wichita, KS",LAS,"Las Vegas, NV",2252,22,22,1,0,0,15,0,7
2019,1,6,7,G4,307NV,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",1336,34,34,1,0,0,3,0,31
2019,1,6,7,G4,333NV,MFE,"Mission/McAllen/Edinburg, TX",LAS,"Las Vegas, NV",2313,16,16,1,0,0,9,0,7
2019,1,6,7,UA,N39418,DEN,"Denver, CO",LAS,"Las Vegas, NV",1230,-3,0,0,0,0,0,0,0
2019,1,6,7,UA,N28478,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2336,-7,0,0,0,0,0,0,0
2019,1,6,7,UA,N56859,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1208,0,0,0,0,0,0,0,0
2019,1,6,7,UA,N77430,EWR,"Newark, NJ",LAS,"Las Vegas, NV",2205,-11,0,0,0,0,0,0,0
2019,1,6,7,AA,N587UW,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1334,-2,0,0,0,0,0,0,0
2019,1,6,7,NK,N634NK,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",959,-16,0,0,0,0,0,0,0
2019,1,6,7,AA,N813AW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",917,25,25,1,0,0,25,0,0
2019,1,6,7,AA,N914NN,MIA,"Miami, FL",LAS,"Las Vegas, NV",33,6,6,0,0,0,0,0,0
2019,1,6,7,AA,N127AA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1959,-15,0,0,0,0,0,0,0
2019,1,6,7,NK,N655NK,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1128,35,35,1,16,0,19,0,0
2019,1,6,7,AA,N172US,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2343,8,8,0,0,0,0,0,0
2019,1,6,7,AA,N542UW,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1700,-9,0,0,0,0,0,0,0
2019,1,6,7,NK,N525NK,MCO,"Orlando, FL",LAS,"Las Vegas, NV",1059,17,17,1,17,0,0,0,0
2019,1,6,7,NK,N616NK,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1819,-8,0,0,0,0,0,0,0
2019,1,6,7,G4,313NV,FAT,"Fresno, CA",LAS,"Las Vegas, NV",1539,-11,0,0,0,0,0,0,0
2019,1,6,7,AA,N817AN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",908,7,7,0,0,0,0,0,0
2019,1,6,7,UA,N410UA,DEN,"Denver, CO",LAS,"Las Vegas, NV",913,0,0,0,0,0,0,0,0
2019,1,6,7,G4,302NV,GFK,"Grand Forks, ND",LAS,"Las Vegas, NV",2242,-10,0,0,0,0,0,0,0
2019,1,6,7,UA,N69830,IAD,"Washington, DC",LAS,"Las Vegas, NV",1021,-7,0,0,0,0,0,0,0
2019,1,6,7,AA,N546UW,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2323,-13,0,0,0,0,0,0,0
2019,1,6,7,G4,304NV,BLI,"Bellingham, WA",LAS,"Las Vegas, NV",2315,-6,0,0,0,0,0,0,0
2019,1,6,7,G4,273NV,CVG,"Cincinnati, OH",LAS,"Las Vegas, NV",926,16,16,1,0,0,16,0,0
2019,1,6,7,G4,317NV,SDF,"Louisville, KY",LAS,"Las Vegas, NV",1529,-4,0,0,0,0,0,0,0
2019,1,6,7,G4,248NV,AZA,"Phoenix, AZ",LAS,"Las Vegas, NV",1406,23,23,1,0,6,13,0,4
2019,1,6,7,AA,N867NN,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1001,3,3,0,0,0,0,0,0
2019,1,6,7,WN,N244WN,DEN,"Denver, CO",LAS,"Las Vegas, NV",1726,16,16,1,16,0,0,0,0
2019,1,6,7,DL,N910DU,JFK,"New York, NY",LAS,"Las Vegas, NV",1831,-2,0,0,0,0,0,0,0
2019,1,6,7,NK,N620NK,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",1930,1,1,0,0,0,0,0,0
2019,1,6,7,HA,N390HA,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",2356,16,16,1,16,0,0,0,0
2019,1,6,7,WN,N735SA,DEN,"Denver, CO",LAS,"Las Vegas, NV",1017,12,12,0,0,0,0,0,0
2019,1,6,7,WN,N768SW,DEN,"Denver, CO",LAS,"Las Vegas, NV",1516,-4,0,0,0,0,0,0,0
2019,1,6,7,WN,N8524Z,DEN,"Denver, CO",LAS,"Las Vegas, NV",2310,0,0,0,0,0,0,0,0
2019,1,6,7,WN,N234WN,DEN,"Denver, CO",LAS,"Las Vegas, NV",2159,9,9,0,0,0,0,0,0
2019,1,6,7,WN,N452WN,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1346,-4,0,0,0,0,0,0,0
2019,1,6,7,WN,N7877H,DEN,"Denver, CO",LAS,"Las Vegas, NV",700,-5,0,0,0,0,0,0,0
2019,1,6,7,WN,N946WN,DEN,"Denver, CO",LAS,"Las Vegas, NV",2010,40,40,1,0,0,4,0,36
2019,1,6,7,WN,N271LV,DSM,"Des Moines, IA",LAS,"Las Vegas, NV",1456,1,1,0,0,0,0,0,0
2019,1,6,7,WN,N8647A,DTW,"Detroit, MI",LAS,"Las Vegas, NV",743,-22,0,0,0,0,0,0,0
2019,1,6,7,WN,N704SW,ELP,"El Paso, TX",LAS,"Las Vegas, NV",1028,3,3,0,0,0,0,0,0
2019,1,6,7,WN,N233LV,ELP,"El Paso, TX",LAS,"Las Vegas, NV",1748,28,28,1,1,0,0,0,27
2019,1,6,7,WN,N8633A,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",1954,-11,0,0,0,0,0,0,0
2019,1,6,7,WN,N7844A,GEG,"Spokane, WA",LAS,"Las Vegas, NV",1657,-13,0,0,0,0,0,0,0
2019,1,6,7,WN,N7720F,GEG,"Spokane, WA",LAS,"Las Vegas, NV",845,0,0,0,0,0,0,0,0
2019,1,6,7,WN,N485WN,DEN,"Denver, CO",LAS,"Las Vegas, NV",807,2,2,0,0,0,0,0,0
2019,1,6,7,WN,N263WN,HOU,"Houston, TX",LAS,"Las Vegas, NV",1432,-8,0,0,0,0,0,0,0
2019,1,6,7,WN,N8555Z,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1150,40,40,1,0,0,40,0,0
2019,1,6,7,WN,N7857B,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1824,4,4,0,0,0,0,0,0
2019,1,6,7,WN,N8510E,BUF,"Buffalo, NY",LAS,"Las Vegas, NV",955,0,0,0,0,0,0,0,0
2019,1,6,7,WN,N949WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1718,28,28,1,0,0,13,0,15
2019,1,6,7,WN,N923WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1848,43,43,1,15,0,0,0,28
2019,1,6,7,WN,N767SW,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1322,-3,0,0,0,0,0,0,0
2019,1,6,7,WN,N287WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1021,16,16,1,0,0,16,0,0
2019,1,6,7,WN,N557WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",918,58,58,1,0,0,58,0,0
2019,1,6,7,WN,N7855A,BUR,"Burbank, CA",LAS,"Las Vegas, NV",2217,22,22,1,3,0,0,0,19
2019,1,6,7,WN,N7838A,BUR,"Burbank, CA",LAS,"Las Vegas, NV",931,16,16,1,0,7,6,0,3
2019,1,6,7,WN,N955WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1126,6,6,0,0,0,0,0,0
2019,1,6,7,WN,N8325D,DAL,"Dallas, TX",LAS,"Las Vegas, NV",702,-13,0,0,0,0,0,0,0
2019,1,6,7,WN,N8308K,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1823,-7,0,0,0,0,0,0,0
2019,1,6,7,WN,N8691A,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1407,27,27,1,0,0,27,0,0
2019,1,6,7,WN,N8684F,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",2155,5,5,0,0,0,0,0,0
2019,1,6,7,WN,N8690A,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",917,-13,0,0,0,0,0,0,0
2019,1,6,7,WN,N8503A,CMH,"Columbus, OH",LAS,"Las Vegas, NV",1134,-6,0,0,0,0,0,0,0
2019,1,6,7,WN,N8638A,CMH,"Columbus, OH",LAS,"Las Vegas, NV",2125,-15,0,0,0,0,0,0,0
2019,1,6,7,WN,N286WN,DAL,"Dallas, TX",LAS,"Las Vegas, NV",2103,18,18,1,3,0,1,0,14
2019,1,6,7,DL,N890DN,JFK,"New York, NY",LAS,"Las Vegas, NV",2201,49,49,1,49,0,0,0,0
2019,1,6,7,WN,N8640D,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",859,-1,0,0,0,0,0,0,0
2019,1,6,7,WN,N942WN,BOI,"Boise, ID",LAS,"Las Vegas, NV",708,-7,0,0,0,0,0,0,0
2019,1,6,7,WN,N8525S,HOU,"Houston, TX",LAS,"Las Vegas, NV",937,-13,0,0,0,0,0,0,0
2019,1,6,7,DL,N6712B,JFK,"New York, NY",LAS,"Las Vegas, NV",2214,9,9,0,0,0,0,0,0
2019,1,6,7,AS,N287AK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2153,-27,0,0,0,0,0,0,0
2019,1,6,7,AS,N508AS,PDX,"Portland, OR",LAS,"Las Vegas, NV",2237,-14,0,0,0,0,0,0,0
2019,1,6,7,AS,N296AK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1411,7,7,0,0,0,0,0,0
2019,1,6,7,AS,N431AS,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1128,36,36,1,8,0,18,0,10
2019,1,6,7,AS,N847VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1807,32,32,1,32,0,0,0,0
2019,1,6,7,AS,N640VA,PDX,"Portland, OR",LAS,"Las Vegas, NV",1856,-2,0,0,0,0,0,0,0
2019,1,6,7,AS,N640VA,PDX,"Portland, OR",LAS,"Las Vegas, NV",1244,-4,0,0,0,0,0,0,0
2019,1,6,7,AS,N855VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2146,109,109,1,0,0,0,0,109
2019,1,6,7,AS,N364VA,JFK,"New York, NY",LAS,"Las Vegas, NV",1257,137,137,1,0,137,0,0,0
2019,1,6,7,WN,N8567Z,HOU,"Houston, TX",LAS,"Las Vegas, NV",2059,14,14,0,0,0,0,0,0
2019,1,6,7,AS,N278AK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2345,-5,0,0,0,0,0,0,0
2019,1,6,7,F9,N722FR,DEN,"Denver, CO",LAS,"Las Vegas, NV",2038,19,19,1,4,0,0,0,15
2019,1,6,7,F9,N941FR,DEN,"Denver, CO",LAS,"Las Vegas, NV",1037,34,34,1,0,0,34,0,0
2019,1,6,7,WN,N7868K,HOU,"Houston, TX",LAS,"Las Vegas, NV",1859,54,54,1,54,0,0,0,0
2019,1,6,7,WN,N8580Z,HOU,"Houston, TX",LAS,"Las Vegas, NV",1202,32,32,1,0,0,32,0,0
2019,1,6,7,WN,N420WN,IND,"Indianapolis, IN",LAS,"Las Vegas, NV",1752,2,2,0,0,0,0,0,0
2019,1,6,7,NK,N626NK,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",706,-1,0,0,0,0,0,0,0
2019,1,6,7,F9,N949FR,OMA,"Omaha, NE",LAS,"Las Vegas, NV",1212,0,0,0,0,0,0,0,0
2019,1,6,7,WN,N430WN,ICT,"Wichita, KS",LAS,"Las Vegas, NV",1552,12,12,0,0,0,0,0,0
2019,1,6,7,WN,N967WN,BOI,"Boise, ID",LAS,"Las Vegas, NV",1715,-15,0,0,0,0,0,0,0
2019,1,6,7,WN,N8662F,BNA,"Nashville, TN",LAS,"Las Vegas, NV",2214,-1,0,0,0,0,0,0,0
2019,1,6,7,DL,N872DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1038,-7,0,0,0,0,0,0,0
2019,1,6,7,DL,N830DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1324,22,22,1,0,0,22,0,0
2019,1,6,7,DL,N860DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",2129,-21,0,0,0,0,0,0,0
2019,1,6,7,DL,N867DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1934,-2,0,0,0,0,0,0,0
2019,1,6,7,DL,N543US,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1037,13,13,0,0,0,0,0,0
2019,1,6,7,DL,N372DA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2048,48,48,1,8,0,0,0,40
2019,1,6,7,B6,N649JB,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",2121,0,0,0,0,0,0,0,0
2019,1,6,7,DL,N330DX,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1947,-7,0,0,0,0,0,0,0
2019,1,6,7,DL,N687DL,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1920,-20,0,0,0,0,0,0,0
2019,1,6,7,DL,N844DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1148,10,10,0,0,0,0,0,0
2019,1,6,7,DL,N854DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1544,5,5,0,0,0,0,0,0
2019,1,6,7,DL,N939AT,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1727,1,1,0,0,0,0,0,0
2019,1,6,7,DL,N325DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",912,7,7,0,0,0,0,0,0
2019,1,6,7,DL,N915AT,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1042,3,3,0,0,0,0,0,0
2019,1,6,7,DL,N583NW,DTW,"Detroit, MI",LAS,"Las Vegas, NV",2220,6,6,0,0,0,0,0,0
2019,1,6,7,DL,N396DA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1351,-21,0,0,0,0,0,0,0
2019,1,6,7,DL,N986AT,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",2052,-19,0,0,0,0,0,0,0
2019,1,6,7,DL,N389DA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1725,-19,0,0,0,0,0,0,0
2019,1,6,7,DL,N583NW,DTW,"Detroit, MI",LAS,"Las Vegas, NV",946,-19,0,0,0,0,0,0,0
2019,1,6,7,DL,N823DN,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1745,-4,0,0,0,0,0,0,0
