YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,DEST,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2019,1,15,2,NK,13487,LAS,1,0,N,0,1299,0,0,16,0,0
2019,1,15,2,NK,11697,LAS,0,0,N,0,2173,0,0,0,0,0
2019,1,15,2,AA,14107,LAS,1,0,N,0,255,0,0,76,0,0
2019,1,15,2,AA,12889,PHL,0,0,N,0,2176,0,0,0,0,0
2019,1,15,2,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,15,2,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,15,2,AA,12889,DFW,1,0,N,0,1055,6,0,0,0,32
2019,1,15,2,AA,12889,LAX,1,0,N,0,236,0,0,0,0,123
2019,1,15,2,AA,12892,LAS,1,0,N,0,236,0,0,146,0,0
2019,1,15,2,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,15,2,AA,12889,CLT,1,0,N,0,1916,0,0,0,0,61
2019,1,15,2,AA,13930,LAS,1,0,N,0,1514,0,11,50,0,0
2019,1,15,2,AA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,15,2,AA,11298,RNO,1,0,N,0,1345,20,0,2,0,0
2019,1,15,2,AA,13303,LAS,1,0,N,0,2174,0,0,36,0,0
2019,1,15,2,AA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,15,2,AA,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,AA,11057,LAS,0,0,N,0,1916,0,0,0,0,0
2019,1,15,2,AA,12889,CLT,0,0,N,0,1916,0,0,0,0,0
2019,1,15,2,AA,11298,LAS,1,0,N,0,1055,0,0,75,0,0
2019,1,15,2,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,15,2,AA,12889,PHX,0,0,N,0,255,0,0,0,0,0
2019,1,15,2,AA,12889,CLT,0,0,N,0,1916,0,0,0,0,0
2019,1,15,2,AA,11298,LAS,1,0,N,0,1055,0,0,51,0,0
2019,1,15,2,AA,12889,DFW,1,0,N,0,1055,0,0,8,0,50
2019,1,15,2,AA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,15,2,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,15,2,YV,14570,PHX,0,0,N,0,601,0,0,0,0,0
2019,1,15,2,DL,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,15,2,DL,10721,LAS,1,0,N,0,2381,0,0,36,0,0
2019,1,15,2,DL,14570,SLC,0,0,N,0,422,0,0,0,0,0
2019,1,15,2,DL,14869,RNO,0,0,N,0,422,0,0,0,0,0
2019,1,15,2,DL,14570,SLC,0,0,N,0,422,0,0,0,0,0
2019,1,15,2,DL,10397,LAS,0,0,N,0,1747,0,0,0,0,0
2019,1,15,2,DL,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,15,2,DL,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,15,2,DL,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,15,2,DL,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12889,SLC,1,0,N,0,368,0,0,0,0,20
2019,1,15,2,DL,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12889,CVG,0,0,N,0,1678,0,0,0,0,0
2019,1,15,2,DL,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,15,2,DL,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,16,3,WN,10140,LAS,0,0,N,0,486,0,0,0,0,0
2019,1,16,3,WN,10140,LAS,0,0,N,0,486,0,0,0,0,0
2019,1,16,3,WN,10140,LAS,0,0,N,0,486,0,0,0,0,0
2019,1,16,3,WN,10279,LAS,0,0,N,0,758,0,0,0,0,0
2019,1,16,3,WN,10397,LAS,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,WN,10397,LAS,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,WN,10397,LAS,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,WN,10423,LAS,0,0,N,0,1090,0,0,0,0,0
2019,1,16,3,WN,10423,LAS,0,0,N,0,1090,0,0,0,0,0
2019,1,16,3,WN,10423,LAS,0,0,N,0,1090,0,0,0,0,0
2019,1,16,3,WN,10599,LAS,0,0,N,0,1618,0,0,0,0,0
2019,1,16,3,WN,10693,LAS,0,0,N,0,1587,0,0,0,0,0
2019,1,16,3,WN,10693,LAS,0,0,N,0,1587,0,0,0,0,0
2019,1,16,3,WN,10693,LAS,0,0,N,0,1587,0,0,0,0,0
2019,1,16,3,WN,10713,LAS,0,0,N,0,519,0,0,0,0,0
2019,1,16,3,WN,10713,LAS,0,0,N,0,519,0,0,0,0,0
2019,1,16,3,WN,10792,LAS,0,0,N,0,1986,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,1,0,N,0,223,0,0,17,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10800,LAS,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,10821,LAS,0,0,N,0,2106,0,0,0,0,0
2019,1,16,3,WN,10821,LAS,0,0,N,0,2106,0,0,0,0,0
2019,1,16,3,WN,10821,LAS,0,0,N,0,2106,0,0,0,0,0
2019,1,16,3,WN,11042,LAS,0,0,N,0,1824,0,0,0,0,0
2019,1,16,3,WN,11066,LAS,0,0,N,0,1771,0,0,0,0,0
2019,1,16,3,WN,11066,LAS,0,0,N,0,1771,0,0,0,0,0
2019,1,16,3,WN,11259,LAS,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,11259,LAS,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,11259,LAS,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,11259,LAS,1,0,N,0,1067,28,0,0,0,0
2019,1,16,3,WN,11259,LAS,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,B6,11697,LAS,0,0,N,0,2173,0,0,0,0,0
2019,1,16,3,B6,12889,FLL,1,0,N,0,2173,39,0,0,0,13
2019,1,16,3,B6,12954,RNO,1,0,N,0,402,0,0,19,0,43
2019,1,16,3,B6,14570,LGB,1,0,N,0,402,4,0,0,0,54
2019,1,16,3,B6,10721,LAS,0,0,N,0,2381,0,0,0,0,0
2019,1,16,3,B6,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,16,3,B6,12889,LGB,1,0,N,0,231,1,0,6,0,11
2019,1,16,3,B6,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,16,3,B6,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,16,3,B6,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,16,3,B6,12889,LGB,0,0,N,0,231,0,0,0,0,0
2019,1,16,3,B6,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,16,3,B6,12478,LAS,1,0,N,0,2248,2,0,0,0,17
2019,1,16,3,B6,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,16,3,B6,10721,LAS,1,0,N,0,2381,15,0,0,0,2
2019,1,16,3,B6,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,16,3,B6,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,16,3,B6,10721,LAS,0,0,N,0,2381,0,0,0,0,0
2019,1,16,3,B6,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,16,3,B6,12889,LGB,0,0,N,0,231,0,0,0,0,0
2019,1,16,3,B6,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,16,3,B6,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,16,3,NK,10397,LAS,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,NK,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,NK,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,NK,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,NK,12889,OAK,0,0,N,0,407,0,0,0,0,0
2019,1,16,3,NK,12889,FLL,0,0,N,0,2173,0,0,0,0,0
2019,1,16,3,NK,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,NK,11298,LAS,1,0,N,0,1055,0,0,15,0,0
2019,1,16,3,NK,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,16,3,NK,12889,CLE,0,0,N,0,1824,0,0,0,0,0
2019,1,16,3,NK,14747,LAS,0,0,N,0,867,0,0,0,0,0
2019,1,16,3,NK,15304,LAS,0,0,N,0,1984,0,0,0,0,0
2019,1,16,3,NK,12889,TPA,0,0,N,0,1984,0,0,0,0,0
2019,1,16,3,NK,11042,LAS,0,0,N,0,1824,0,0,0,0,0
2019,1,16,3,NK,11066,LAS,1,0,N,0,1771,0,1,18,0,0
2019,1,16,3,NK,12889,SAN,0,0,N,0,258,0,0,0,0,0
2019,1,16,3,NK,13495,LAS,0,0,N,0,1500,0,0,0,0,0
2019,1,16,3,NK,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,16,3,NK,12889,MSP,0,0,N,0,1299,0,0,0,0,0
2019,1,16,3,NK,12889,DTW,0,0,N,0,1749,0,0,0,0,0
2019,1,16,3,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,16,3,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,AA,12889,DCA,0,0,N,0,2089,0,0,0,0,0
2019,1,16,3,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,AA,11057,LAS,0,0,N,0,1916,0,0,0,0,0
2019,1,16,3,AA,11057,LAS,0,0,N,0,1916,0,0,0,0,0
2019,1,16,3,AA,11057,LAS,0,0,N,0,1916,0,0,0,0,0
2019,1,16,3,AA,14570,DFW,1,0,N,0,1345,0,0,39,0,0
2019,1,16,3,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,AA,12889,MIA,0,0,N,0,2174,0,0,0,0,0
2019,1,16,3,AA,13303,LAS,0,0,N,0,2174,0,0,0,0,0
2019,1,16,3,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,16,3,AA,12889,DFW,1,0,N,0,1055,4,0,2,0,11
2019,1,16,3,AA,12889,MIA,0,0,N,0,2174,0,0,0,0,0
2019,1,16,3,AA,13303,LAS,1,0,N,0,2174,0,0,20,0,0
2019,1,16,3,AA,11298,LAS,1,0,N,0,1055,0,0,1,0,20
2019,1,16,3,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,AA,12889,PHX,0,0,N,0,255,0,0,0,0,0
2019,1,16,3,AA,14107,LAS,1,0,N,0,255,0,0,2,0,18
2019,1,16,3,AA,11278,LAS,0,0,N,0,2089,0,0,0,0,0
2019,1,16,3,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,16,3,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,16,3,AA,14570,DFW,1,0,N,0,1345,15,0,12,0,1
2019,1,16,3,OO,12892,RNO,1,0,N,0,391,0,0,3,0,17
2019,1,16,3,OO,14570,LAX,1,0,N,0,391,1,0,31,0,20
2019,1,16,3,OO,14057,RNO,0,0,N,0,444,0,0,0,0,0
2019,1,16,3,OO,14570,SJC,0,0,N,0,188,0,0,0,0,0
2019,1,16,3,OO,14570,PDX,0,0,N,0,444,0,0,0,0,0
2019,1,16,3,OO,14831,RNO,0,0,N,0,188,0,0,0,0,0
2019,1,16,3,OO,14831,RNO,0,0,N,0,188,0,0,0,0,0
2019,1,16,3,OO,14570,SJC,1,0,N,0,188,0,0,36,0,0
2019,1,16,3,OO,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,OO,14570,SLC,1,0,N,0,422,0,0,0,0,85
2019,1,16,3,OO,14869,RNO,1,0,N,0,422,0,0,0,0,111
2019,1,16,3,OO,14570,SLC,0,0,N,0,422,0,0,0,0,0
2019,1,16,3,OO,14869,RNO,0,0,N,0,422,0,0,0,0,0
2019,1,16,3,OO,14570,SLC,1,0,N,0,422,0,2,10,0,5
2019,1,16,3,OO,14869,RNO,0,0,N,0,422,0,0,0,0,0
2019,1,16,3,OO,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,OO,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,16,3,OO,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,16,3,OO,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,16,3,OO,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,16,3,OO,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,16,3,OO,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,16,3,OO,14570,SFO,1,0,N,0,192,0,0,280,0,0
2019,1,16,3,OO,14570,SFO,2,1,B,0,192,0,0,0,0,0
2019,1,16,3,OO,12892,RNO,0,0,N,0,391,0,0,0,0,0
2019,1,16,3,OO,14570,SFO,2,1,B,0,192,0,0,0,0,0
2019,1,16,3,OO,14771,RNO,2,1,B,0,192,0,0,0,0,0
2019,1,16,3,OO,14570,DEN,1,0,N,0,804,0,0,0,0,206
2019,1,16,3,OO,14570,LAX,1,0,N,0,391,0,0,0,0,171
2019,1,16,3,OO,14771,RNO,1,0,N,0,192,221,0,0,0,0
2019,1,16,3,OO,12892,RNO,1,0,N,0,391,0,0,0,0,195
2019,1,16,3,OO,14570,LAX,1,0,N,0,391,0,0,33,0,182
2019,1,16,3,OO,11292,RNO,0,0,N,0,804,0,0,0,0,0
2019,1,16,3,OO,14570,SFO,1,0,N,0,192,0,0,228,0,0
2019,1,16,3,OO,14771,RNO,0,0,N,0,192,0,0,0,0,0
2019,1,16,3,OO,14771,RNO,1,0,N,0,192,0,0,12,0,186
2019,1,16,3,OO,11525,SLC,0,0,N,0,200,0,0,0,0,0
2019,1,16,3,OO,14869,EKO,0,0,N,0,200,0,0,0,0,0
2019,1,16,3,OO,11525,SLC,0,0,N,0,200,0,0,0,0,0
2019,1,16,3,OO,14869,EKO,0,0,N,0,200,0,0,0,0,0
2019,1,16,3,UA,12266,LAS,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,14771,LAS,1,0,N,0,414,0,0,0,0,117
2019,1,16,3,UA,12889,EWR,1,0,N,0,2227,51,0,0,0,0
2019,1,16,3,UA,11292,RNO,1,0,N,0,804,5,0,0,0,50
2019,1,16,3,UA,12889,SFO,2,1,B,0,414,0,0,0,0,0
2019,1,16,3,UA,14771,LAS,1,0,N,0,414,0,0,26,0,122
2019,1,16,3,UA,11292,RNO,0,0,N,0,804,0,0,0,0,0
2019,1,16,3,UA,12889,EWR,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12266,LAS,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12889,SFO,1,0,N,0,414,0,0,276,0,48
2019,1,16,3,UA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,IAD,0,0,N,0,2065,0,0,0,0,0
2019,1,16,3,UA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,12266,LAS,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12889,SFO,1,0,N,0,414,0,0,167,0,0
2019,1,16,3,UA,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12889,SFO,1,0,N,0,414,0,0,212,0,0
2019,1,16,3,UA,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,12889,EWR,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,12889,EWR,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,14771,RNO,1,0,N,0,192,87,0,0,0,16
2019,1,16,3,UA,12266,LAS,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12266,LAS,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,14771,LAS,1,0,N,0,414,0,0,4,0,43
2019,1,16,3,UA,12889,SFO,1,0,N,0,414,0,0,229,0,0
2019,1,16,3,UA,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,14570,SFO,1,0,N,0,192,0,0,26,0,0
2019,1,16,3,UA,12264,LAS,0,0,N,0,2065,0,0,0,0,0
2019,1,16,3,UA,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,14771,LAS,2,1,B,0,414,0,0,0,0,0
2019,1,16,3,UA,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,IAD,0,0,N,0,2065,0,0,0,0,0
2019,1,16,3,UA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,12889,EWR,0,0,N,0,2227,0,0,0,0,0
2019,1,16,3,UA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12264,LAS,0,0,N,0,2065,0,0,0,0,0
2019,1,16,3,UA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,14771,LAS,1,0,N,0,414,0,0,24,0,32
2019,1,16,3,UA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,12889,IAD,0,0,N,0,2065,0,0,0,0,0
2019,1,16,3,UA,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,12266,LAS,0,0,N,0,1222,0,0,0,0,0
2019,1,16,3,UA,12264,LAS,0,0,N,0,2065,0,0,0,0,0
2019,1,16,3,UA,12889,SFO,1,0,N,0,414,0,0,326,0,0
2019,1,16,3,UA,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,16,3,UA,11292,LAS,1,0,N,0,628,0,0,16,0,0
2019,1,16,3,UA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,16,3,UA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,16,3,UA,14570,DEN,0,0,N,0,804,0,0,0,0,0
2019,1,16,3,UA,14570,DEN,0,0,N,0,804,0,0,0,0,0
2019,1,16,3,UA,14771,LAS,1,0,N,0,414,0,0,3,0,81
2019,1,16,3,UA,12889,SFO,1,0,N,0,414,0,0,97,0,142
2019,1,16,3,UA,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,16,3,UA,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,UA,12889,SFO,0,0,N,0,414,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,1,0,N,0,628,74,0,0,0,0
2019,1,16,3,WN,11292,LAS,1,0,N,0,628,0,0,0,0,21
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,LAS,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,11292,RNO,0,0,N,0,804,0,0,0,0,0
2019,1,16,3,WN,11423,LAS,0,0,N,0,1216,0,0,0,0,0
2019,1,16,3,WN,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,16,3,WN,11540,LAS,0,0,N,0,583,0,0,0,0,0
2019,1,16,3,WN,11540,LAS,0,0,N,0,583,0,0,0,0,0
2019,1,16,3,WN,11697,LAS,0,0,N,0,2173,0,0,0,0,0
2019,1,16,3,WN,11884,LAS,0,0,N,0,806,0,0,0,0,0
2019,1,16,3,WN,11884,LAS,0,0,N,0,806,0,0,0,0,0
2019,1,16,3,WN,12191,LAS,0,0,N,0,1235,0,0,0,0,0
2019,1,16,3,WN,12191,LAS,0,0,N,0,1235,0,0,0,0,0
2019,1,16,3,WN,12191,LAS,0,0,N,0,1235,0,0,0,0,0
2019,1,16,3,WN,12191,LAS,0,0,N,0,1235,0,0,0,0,0
2019,1,16,3,WN,12191,LAS,0,0,N,0,1235,0,0,0,0,0
2019,1,16,3,WN,12278,LAS,0,0,N,0,986,0,0,0,0,0
2019,1,16,3,WN,12339,LAS,0,0,N,0,1590,0,0,0,0,0
2019,1,16,3,WN,12339,LAS,0,0,N,0,1590,0,0,0,0,0
2019,1,16,3,WN,12889,ABQ,0,0,N,0,486,0,0,0,0,0
2019,1,16,3,WN,12889,ABQ,0,0,N,0,486,0,0,0,0,0
2019,1,16,3,WN,12889,ABQ,0,0,N,0,486,0,0,0,0,0
2019,1,16,3,WN,12889,AMA,0,0,N,0,758,0,0,0,0,0
2019,1,16,3,WN,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,WN,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,WN,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,16,3,WN,12889,AUS,0,0,N,0,1090,0,0,0,0,0
2019,1,16,3,WN,12889,AUS,0,0,N,0,1090,0,0,0,0,0
2019,1,16,3,WN,12889,AUS,0,0,N,0,1090,0,0,0,0,0
2019,1,16,3,WN,12889,BHM,0,0,N,0,1618,0,0,0,0,0
2019,1,16,3,WN,12889,BNA,0,0,N,0,1587,0,0,0,0,0
2019,1,16,3,WN,12889,BNA,0,0,N,0,1587,0,0,0,0,0
2019,1,16,3,WN,12889,BNA,0,0,N,0,1587,0,0,0,0,0
2019,1,16,3,WN,12889,BOI,0,0,N,0,519,0,0,0,0,0
2019,1,16,3,WN,12889,BOI,0,0,N,0,519,0,0,0,0,0
2019,1,16,3,WN,12889,BUF,1,0,N,0,1986,26,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BUR,0,0,N,0,223,0,0,0,0,0
2019,1,16,3,WN,12889,BWI,1,0,N,0,2106,27,0,0,0,0
2019,1,16,3,WN,12889,BWI,0,0,N,0,2106,0,0,0,0,0
2019,1,16,3,WN,12889,BWI,0,0,N,0,2106,0,0,0,0,0
2019,1,16,3,WN,12889,CLE,0,0,N,0,1824,0,0,0,0,0
2019,1,16,3,WN,12889,CMH,0,0,N,0,1771,0,0,0,0,0
2019,1,16,3,WN,12889,CMH,0,0,N,0,1771,0,0,0,0,0
2019,1,16,3,WN,12889,DAL,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,12889,DAL,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,12889,DAL,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,12889,DAL,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,12889,DAL,0,0,N,0,1067,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,16,3,WN,12889,DSM,0,0,N,0,1216,0,0,0,0,0
2019,1,16,3,WN,12889,DTW,0,0,N,0,1749,0,0,0,0,0
2019,1,16,3,WN,12889,ELP,0,0,N,0,583,0,0,0,0,0
2019,1,16,3,WN,12889,ELP,0,0,N,0,583,0,0,0,0,0
2019,1,16,3,WN,12889,FLL,0,0,N,0,2173,0,0,0,0,0
2019,1,16,3,WN,12889,GEG,0,0,N,0,806,0,0,0,0,0
2019,1,16,3,WN,12889,GEG,0,0,N,0,806,0,0,0,0,0
